sample_token,JC_mean_m_cheap,JC_max_m_cheap,JC_final_m_cheap,JC_lat_mean_m_cheap,JC_soft_mean_m_cheap,JC_soft_max_m_cheap,JC_soft_final_m_cheap,JC_soft_lat_mean_m_cheap,JC_mean_m_full,JC_max_m_full,JC_final_m_full,JC_lat_mean_m_full,JC_soft_mean_m_full,JC_soft_max_m_full,JC_soft_final_m_full,JC_soft_lat_mean_m_full,JC_cheap,JC_full,dJC,dJC_soft
007cbcb1390c440fb48baf3478d1b529,8.475,18.0,18.0,0.0,1.1496876281455857,1.8722109005486312,0.6862661035698552,0.020113849639892045,8.475,18.0,18.0,0.0,1.1496876281455857,1.8722109005486312,0.6862661035698552,0.020113849639892045,8.475,8.475,0.0,0.0
012f334ee21b46be8133515d1ca58bc9,0.2999999999999998,3.599999999999998,0.0,0.0,0.26497287335574815,0.3290834773392406,0.20333522808825652,0.015502166748047053,0.07499999999999996,1.1999999999999993,0.0,0.0,0.07379200634513368,0.13510384564375968,0.0284385053914122,0.04958653450012207,0.2999999999999998,0.07499999999999996,0.22499999999999987,0.19118086701061449
015a6df7ed1846f9983d0a40005f2d8b,2.4,6.0,4.799999999999997,0.0,0.49059667048303707,0.7593467169727693,0.19969818254770377,0.006575489044189364,2.25,6.0,4.799999999999997,0.0,0.4484060917038443,0.7195167255750957,0.15312125312749472,0.007669544219969904,2.4,2.25,0.1499999999999999,0.042190578779192744
0455b852008c4b38be278c2e7401cc08,0.4514823628377814,4.326661530556789,1.1999999999999957,0.375,0.05329667552476342,0.10323635731509714,0.10323635731509714,0.027928161621093572,0.3764823628377817,4.326661530556789,0.0,0.30000000000000027,0.04795152815715263,0.10976844547252451,0.10976844547252451,0.030603218078613992,0.4514823628377814,0.3764823628377817,0.07499999999999973,0.0053451473676107905
045ecf94b83648229500b23058af3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04f790baf5a44f359a8b797be0550994,3.7047829128274934,7.299315036357867,3.7947331922020573,0.7500000000000018,0.619715100903431,0.9683395167936723,0.2930135948191358,0.04909257888793839,2.0116510757273707,4.947726750741191,3.7947331922020573,0.5250000000000012,0.26803751016738575,0.4302858869451628,0.11554908162992848,0.02325682640075666,3.7047829128274934,2.0116510757273707,1.6931318371001227,0.3516775907360452
04fdfebbf5a041edac1db9097a7e82e6,0.33106601717798256,1.6970562748477156,0.0,0.07500000000000018,0.06668094387702528,0.11134903920728403,0.11134903920728403,0.005984401702879616,0.15000000000000013,1.2000000000000028,0.0,0.0,0.08853399599012768,0.14146081137897568,0.026415408168461024,0.004037046432495028,0.33106601717798256,0.15000000000000013,0.18106601717798243,-0.0218530521131024
050338e5f60f4381a6c5436488a24139,0.15000000000000013,1.2000000000000028,0.0,0.0,0.03624172142235655,0.08280692658135615,0.003393115900338179,0.003885126113890802,0.07500000000000018,1.2000000000000028,0.0,0.0,0.022708916061416434,0.056201039739996385,0.008541794374873884,0.0020337581634515267,0.15000000000000013,0.07500000000000018,0.07499999999999996,0.013532805360940117
05334c5d74b349798d1fc8bd51d64501,0.6000000000000005,3.6000000000000014,0.0,0.0,0.05068786912594559,0.1310681235502812,0.0205849014366243,0.009812307357787375,0.6000000000000005,3.6000000000000014,0.0,0.0,0.05068786912594559,0.1310681235502812,0.0205849014366243,0.009812307357787375,0.6000000000000005,0.6000000000000005,0.0,0.0
055a989050974ba7b20ef264acfab0d7,1.7249999999999999,4.799999999999997,3.6000000000000014,0.0,0.3946368881793779,0.6158887441762307,0.1525869383057413,0.004480218887327858,1.5,3.6000000000000014,3.6000000000000014,0.0,0.3506505179206768,0.5631708861738761,0.13471472083937572,0.0043567657470693355,1.7249999999999999,1.5,0.22499999999999987,0.04398637025870111
