task,variant,signal,quota,eta,eta_lo,eta_hi,reduction_frac
plannerC_ade_truth,oracle,multimetric_dE_oracle,0.3,-0.008062921266917798,-0.18876076364285035,0.11528599677470058,-0.00037340293179549135
plannerC_ade_truth,oracle,multimetric_dE_oracle,0.5,0.0037048902274045563,-0.16308304480056754,0.12054981506411463,0.00017157762392763174
plannerC_ade_truth,oracle,PKL_gain,0.1,0.3670780849108992,0.10959715242039748,0.5355248608508255,0.015091497181148671
plannerC_ade_truth,oracle,PKL_gain,0.2,0.39516230071679864,0.14011423642928708,0.5671562269951149,0.018196184064790927
plannerC_ade_truth,oracle,PKL_gain,0.3,0.42973930104121927,0.16490284401264863,0.603690308286009,0.019901709269434256
plannerC_ade_truth,oracle,PKL_gain,0.5,0.4498654922307926,0.1879006416820618,0.6199210107125392,0.020833775768321957
plannerC_ade_truth,oracle,TIP_gain,0.1,0.3830866257481622,0.12158283468110645,0.5739231713182782,0.015749648290819245
plannerC_ade_truth,oracle,TIP_gain,0.2,0.39002136563707945,0.15120733542868123,0.5716374274976482,0.017959457532917757
plannerC_ade_truth,oracle,TIP_gain,0.3,0.4180381250058927,0.17262561941471283,0.5937612930700452,0.01935981467659318
plannerC_ade_truth,oracle,TIP_gain,0.5,0.4382067423792812,0.1700980768423642,0.6162374028622564,0.020293845979662523
plannerC_ade_truth,oracle,decision_oracle_dJ,0.1,1.0,1.0,1.0,0.04111249840701285
plannerC_ade_truth,oracle,decision_oracle_dJ,0.2,1.0,1.0,1.0,0.04604736846552476
plannerC_ade_truth,oracle,decision_oracle_dJ,0.3,1.0,1.0,1.0,0.04631112216456401
plannerC_ade_truth,oracle,decision_oracle_dJ,0.5,1.0,1.0,1.0,0.04631112216456401
plannerC_ade_truth,oracle,uncertainty [scene-z],0.1,0.07585346437991695,-0.029730344857956875,0.19525959596094636,0.0031185254334857417
plannerC_ade_truth,oracle,uncertainty [scene-z],0.2,0.08837342651300394,-0.05692074639910158,0.20330086873343098,0.004069363733205268
plannerC_ade_truth,oracle,uncertainty [scene-z],0.3,0.07953900261493692,-0.05328408866609523,0.19171341129454766,0.00368354046694792
plannerC_ade_truth,oracle,uncertainty [scene-z],0.5,0.038667960081385455,-0.13393273165277805,0.22460436351939855,0.0017907566231835264
plannerC_ade_truth,oracle,criticality [scene-z],0.1,0.0004490653688925258,-0.12034131535246034,0.08316071676897843,1.8462199263238604e-05
plannerC_ade_truth,oracle,criticality [scene-z],0.2,0.01517781329351943,-0.12424519895253802,0.11287345077245758,0.0006988983612276292
plannerC_ade_truth,oracle,criticality [scene-z],0.3,0.0382006912718425,-0.1363933127499043,0.1585856496308738,0.0017691168802610924
plannerC_ade_truth,oracle,criticality [scene-z],0.5,0.09054308988434354,-0.15794599696970535,0.2626331784861452,0.004193152096790933
plannerC_ade_truth,oracle,perception_oracle_dE [scene-z],0.1,0.1732675555509279,0.010156474586404358,0.324783000394176,0.007123462101574534
plannerC_ade_truth,oracle,perception_oracle_dE [scene-z],0.2,0.12957716578948691,-0.060633996154797386,0.3004095657529592,0.005966687497826894
plannerC_ade_truth,oracle,perception_oracle_dE [scene-z],0.3,0.12034294900307148,-0.13886636829664256,0.3197386659158701,0.00557321701292514
plannerC_ade_truth,oracle,perception_oracle_dE [scene-z],0.5,0.0995757976727038,-0.1562364573162039,0.2992114420505126,0.004611466930654494
plannerC_ade_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.1,0.1732675555509279,0.010156474586404358,0.324783000394176,0.007123462101574534
plannerC_ade_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.2,0.12957716578948691,-0.060633996154797386,0.3004095657529592,0.005966687497826894
plannerC_ade_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.3,0.12034294900307148,-0.13886636829664256,0.3197386659158701,0.00557321701292514
plannerC_ade_truth,oracle,best_dE_metric (E1_fn_only) [scene-z],0.5,0.0995757976727038,-0.1562364573162039,0.2992114420505126,0.004611466930654494
plannerC_ade_truth,oracle,multimetric_dE_oracle [scene-z],0.1,-0.0034975287136343753,-0.10730034206584269,0.09337823772560691,-0.00014379214366777495
plannerC_ade_truth,oracle,multimetric_dE_oracle [scene-z],0.2,0.012958777616492076,-0.10672901808731018,0.09794433036360502,0.0005967176077694054
plannerC_ade_truth,oracle,multimetric_dE_oracle [scene-z],0.3,-0.025706752735690643,-0.14736218440081666,0.07093741772869781,-0.0011905085663968095
plannerC_ade_truth,oracle,multimetric_dE_oracle [scene-z],0.5,-0.008169717278210928,-0.20356730063848508,0.13292099944970667,-0.0003783487749211757
plannerC_ade_truth,oracle,PKL_gain [scene-z],0.1,0.32150696758187197,0.11819656862692499,0.46018555200318,0.013217954692553243
plannerC_ade_truth,oracle,PKL_gain [scene-z],0.2,0.3104490162251608,0.0868324839763405,0.4629363747680394,0.014295360239879654
plannerC_ade_truth,oracle,PKL_gain [scene-z],0.3,0.31099931162450356,0.09078633233074158,0.46986778256916734,0.014402727113737699
plannerC_ade_truth,oracle,PKL_gain [scene-z],0.5,0.3941561747880038,0.14698515357602765,0.5530229152608972,0.018253814762524488
plannerC_ade_truth,oracle,TIP_gain [scene-z],0.1,0.2884217015241194,0.07497845999361794,0.4434175464578607,0.011857736744458294
plannerC_ade_truth,oracle,TIP_gain [scene-z],0.2,0.3226925745463698,0.11565651132189668,0.4891556209640329,0.01485914388122551
plannerC_ade_truth,oracle,TIP_gain [scene-z],0.3,0.3550693505767256,0.1410457191946703,0.5199727772505692,0.01644366007145115
plannerC_ade_truth,oracle,TIP_gain [scene-z],0.5,0.4045820319153048,0.1682863390874303,0.5771569422899778,0.018736647905617215
