quota,policy,mode,total_risk,risk_sd,risk_all_cheap,risk_all_full,risk_oracle,risk_reduction,eta,frac_of_full_gain,n_selected,std_err_total,seq
0.2,unc_x_crit_obj,pooled,32.492124042182574,0.0,42.931159893407624,10.321487064586664,23.85687108518662,10.43903585122505,0.547283096957504,0.3201208397895627,59,783.0,0005
0.2,M3_fail_x_crit,pooled,29.92265094659908,0.0,42.931159893407624,10.321487064586664,23.85687108518662,13.008508946808544,0.6819918203818894,0.398915653496266,59,775.0,0005
0.2,M4_gain_x_crit,pooled,29.820899296966566,0.0,42.931159893407624,10.321487064586664,23.85687108518662,13.110260596441059,0.6873263128316766,0.40203594391336533,59,773.0,0005
0.2,M5_fail_x_recover_x_crit,pooled,30.01779146635589,0.0,42.931159893407624,10.321487064586664,23.85687108518662,12.913368427051733,0.6770039269556452,0.39599809832003857,59,775.0,0005
0.2,recover_only,pooled,31.653796758332135,0.0,42.931159893407624,10.321487064586664,23.85687108518662,11.27736313507549,0.591233741318573,0.3458287727777622,59,745.0,0005
0.2,M5_gain_direct_x_crit,pooled,29.820899296966566,0.0,42.931159893407624,10.321487064586664,23.85687108518662,13.110260596441059,0.6873263128316766,0.40203594391336533,59,773.0,0005
0.2,M0_uncertainty,pooled,32.83868341742601,0.0,42.931159893407624,10.321487064586664,23.85687108518662,10.092476475981613,0.5291141692072819,0.30949333742047597,59,760.0,0005
0.2,M1_criticality,pooled,29.44690472640619,0.0,42.931159893407624,10.321487064586664,23.85687108518662,13.484255167001436,0.7069335744350128,0.4135047670605217,59,765.0,0005
0.2,M2_monolithic,pooled,29.698960959434586,0.0,42.931159893407624,10.321487064586664,23.85687108518662,13.232198933973038,0.693719124577267,0.405775274208768,59,769.0,0005
0.2,unc_x_crit_frame,pooled,35.67767208103028,0.0,42.931159893407624,10.321487064586664,23.85687108518662,7.253487812377344,0.3802756624535902,0.222433627299891,59,804.0,0005
0.2,oracle,pooled,23.85687108518662,0.0,42.931159893407624,10.321487064586664,23.85687108518662,19.074288808221006,1.0,0.5849273284141274,59,766.0,0005
0.2,random,pooled,4.720438956839322,0.1524427741670449,5.504660870745255,1.7565804424840485,2.0549572179661655,0.7842219139059328,0.2273302268367782,0.20923294708212697,54,369.125,0006
0.2,unc_x_crit_obj,pooled,3.850702695531054,0.0,5.504660870745255,1.7565804424840485,2.0549572179661655,1.6539581752142007,0.47944935034688213,0.44128139907112346,54,368.0,0006
0.2,M3_fail_x_crit,pooled,3.5058489659859404,0.0,5.504660870745255,1.7565804424840485,2.0549572179661655,1.9988119047593145,0.579415539983867,0.5332894912520847,54,359.0,0006
0.2,M4_gain_x_crit,pooled,3.728839924590254,0.0,5.504660870745255,1.7565804424840485,2.0549572179661655,1.775820946155001,0.5147749270359485,0.4737947811271575,54,359.0,0006
0.2,M5_fail_x_recover_x_crit,pooled,3.784613752146745,0.0,5.504660870745255,1.7565804424840485,2.0549572179661655,1.7200471185985098,0.4986072114376653,0.4589141432582509,54,360.0,0006
0.2,recover_only,pooled,4.238107081161137,0.0,5.504660870745255,1.7565804424840485,2.0549572179661655,1.2665537895841181,0.36714857769413883,0.3379206540057339,54,339.0,0006
0.2,M5_gain_direct_x_crit,pooled,3.728839924590254,0.0,5.504660870745255,1.7565804424840485,2.0549572179661655,1.775820946155001,0.5147749270359485,0.4737947811271575,54,359.0,0006
0.2,M0_uncertainty,pooled,4.878355921237084,0.0,5.504660870745255,1.7565804424840485,2.0549572179661655,0.626304949508171,0.18155326153990595,0.16710018941581883,54,351.0,0006
0.2,M1_criticality,pooled,3.698040745046926,0.0,5.504660870745255,1.7565804424840485,2.0549572179661655,1.8066201256983287,0.5237029923549843,0.48201210200189015,54,363.0,0006
0.2,M2_monolithic,pooled,3.8859151721998835,0.0,5.504660870745255,1.7565804424840485,2.0549572179661655,1.6187456985453714,0.4692419585784727,0.4318865962266272,54,356.0,0006
0.2,unc_x_crit_frame,pooled,4.127693407024998,0.0,5.504660870745255,1.7565804424840485,2.0549572179661655,1.3769674637202565,0.39915529051632254,0.36737937994544406,54,372.0,0006
0.2,oracle,pooled,2.0549572179661655,0.0,5.504660870745255,1.7565804424840485,2.0549572179661655,3.4497036527790894,1.0,0.9203921097230726,54,334.0,0006
