sample_token,tip_cheap,tip_full,G_TIP
0037a705a2e04559b1bba6c01beca1cf,-0.013285649940371513,-0.013285649940371513,0.0
02229f185fe44a0780d24ed8a2b5af49,-0.06895304471254349,-0.06378976255655289,-0.005163282155990601
023a58306058440988b0ca496bdf9c2e,-0.050026021897792816,-0.12712380290031433,0.07709778100252151
026155aa1c554e2f87914ec9ba80acae,-0.02322245016694069,-0.02322245016694069,0.0
02651ca22b08484294d473d9c26cd9af,-0.1548779457807541,-0.1548779457807541,0.0
028a3f3a237e469cb099f6d9c8e7f2f4,-0.3251854479312897,-0.32719287276268005,0.002007424831390381
046d4e3b185a4b15b5784331d7633565,-0.03687993809580803,-0.01275644265115261,-0.02412349544465542
0526f810f7754fe8b8a4ae62fc76c535,-0.025310145691037178,-0.01679198071360588,-0.008518164977431297
05699704028c40708d98ab16374fd748,-0.032817915081977844,-0.02609134092926979,-0.006726574152708054
05cf2a68a2cf4ff1838034f8ecae0c82,-0.06734813749790192,-0.08932071924209595,0.02197258174419403
05e8bcefb9e442ceb0c8d16b745974e0,-0.014961164444684982,-0.027896946296095848,0.012935781851410866
0637df67b6fe4c5087e9139089ba1b49,-0.17935004830360413,-0.1836482286453247,0.004298180341720581
08254b97198045d98009af51d144d147,-0.00014576909597963095,-0.00028468924574553967,0.00013892014976590872
08303db5860e4e67b5b4ab7c30d41902,-0.07497246563434601,-0.06537667661905289,-0.009595789015293121
0963783c3e71478fbba311287a1a5b42,-0.15080595016479492,-0.14200203120708466,-0.008803918957710266
09e58f5b8acb45a9a9c8c186895efa59,-0.07345644384622574,-0.09683031588792801,0.02337387204170227
0a535567072a48a38a7213778550dcaf,-0.0060926200821995735,-0.036918818950653076,0.030826198868453503
0a66d3360b3e46228e210dd6a651ded2,-0.3243831694126129,-0.32676324248313904,0.002380073070526123
0b47858110f442afa33226467f596df7,-0.017632585018873215,-0.020225072279572487,0.002592487260699272
0ba00e2623814934b1b00ec2b461a125,-0.008600824512541294,-0.005961020942777395,-0.002639803569763899
0bcb08a96d264c8ca9f2119c6b0dbeb2,-0.011939695104956627,-0.011078698560595512,-0.0008609965443611145
0d2ebc600fc449f6b7a95f1f69ee52d1,-0.0227796733379364,-0.0227796733379364,0.0
0e27960b86db475e9dcf750295deb1b7,-0.0842614471912384,-0.0842614471912384,0.0
0e8782aa721545caabc7073d32fb1fb1,-0.0813799500465393,-0.08523497730493546,0.0038550272583961487
0f5cbb909e9544dd861dc2ff63ac4d13,-0.2980378270149231,-0.2980378270149231,0.0
112aa7a7edfc4df6b8e9775b14f74e12,-0.03480669856071472,-0.02938653714954853,-0.005420161411166191
11514e9bc4184a1f8bcdc1fe7aafad2d,-0.07686614990234375,-0.025356553494930267,-0.05150959640741348
1175f341a78a4877bc5257cbc763aef5,-0.06158771365880966,-0.0599086694419384,-0.0016790442168712616
1259283ec9f549d4b26c98ee76c654a6,-0.004285883624106646,-0.0050129275768995285,0.0007270439527928829
140c678882194ae69e47136c81168b6d,-0.1260155439376831,-0.12635084986686707,0.00033530592918395996
149f03b275944abc95aa59709a726bff,-0.3255256712436676,-0.32709386944770813,0.0015681982040405273
14d5adfe50bb4445bc3aa5fe607691a8,-0.015713060274720192,-0.015713060274720192,0.0
15222be375f74f0d843a4289d18c746a,-0.03163662552833557,-0.03163662552833557,0.0
1525755f9f8948f1a2f056039971fd70,-0.021244097501039505,-0.02022492326796055,-0.0010191742330789566
15e8288c2e60438bb4d65702ff0df804,-0.0031514433212578297,-0.005198666825890541,0.0020472235046327114
16011bbf9d634b099c5ff9a352d26c9e,-0.014603354968130589,-0.004620212595909834,-0.009983142372220755
160fa0f8e77b41409a98341093a7cace,-0.028968950733542442,-0.06717820465564728,0.038209253922104836
163b70e627854893b88575caf85a56ea,-0.03988262638449669,-0.02779831364750862,-0.012084312736988068
16a2b81fe8554e7cb545a6df0b594977,-0.007604451850056648,-0.004335636273026466,-0.003268815577030182
16c4a3eac2a54160a30b559855584cd8,-0.013067444786429405,-0.015604674816131592,0.0025372300297021866
1735e827e28040969f9172469b5f71a5,-0.0776258334517479,-0.0776258334517479,0.0
1808fbc3531c415fb77531c05b2547ae,-0.004555747378617525,-0.007144960109144449,0.002589212730526924
185dd9f6bc6b4cffbb23ac2ed72b3bb6,-0.03956705704331398,-0.023237118497490883,-0.016329938545823097
18b3ef8c389240f39196a55621eb1930,-0.19809412956237793,-0.18703442811965942,-0.011059701442718506
1906aa07e1914059914e62ee02ccb50f,-0.10399968922138214,-0.10152492672204971,-0.002474762499332428
19689911bd0e40adb943b0f97ea84a6a,-0.009400452487170696,-0.009400452487170696,0.0
1981ee55006c4e00823d29de105d1680,-0.017716897651553154,-0.02718205191195011,0.009465154260396957
19ffc60b7e9f429cbca0dbd5e2fc2e03,-0.03488917648792267,-0.02797529846429825,-0.00691387802362442
1a9894a106fe444c9f35126426563d43,-0.30834144353866577,-0.3044707477092743,-0.0038706958293914795
1ac0914c98b8488cb3521efeba354496,-0.17829342186450958,-0.17805367708206177,-0.00023974478244781494
1b5a6659994e466991ba17e9998fc05e,-6.203074008226395e-06,0.0,-6.203074008226395e-06
1c5d68d702df41fab44824a6b8e360c9,-0.29629868268966675,-0.29233741760253906,-0.0039612650871276855
1c79e219a67b4dfcb42b0628d6c76eb0,-0.0628199651837349,-0.06025204434990883,-0.002567920833826065
1c81b06c812b47788462c31f58b6c1d0,-0.2403571456670761,-0.2403571456670761,0.0
1c8ec6c1dd614d3fb8b8849dc8756a9a,-0.08846895396709442,-0.08597739040851593,-0.002491563558578491
1c99c1f837fa457085f86e4afab500ed,-0.17964012920856476,-0.1770932376384735,-0.0025468915700912476
1dd5d04e621f4fe791bff994708af69b,-0.23937006294727325,-0.23937006294727325,0.0
1e19d0a5189b46f4b62aa47508f2983e,-0.057059433311223984,-0.0780242457985878,0.020964812487363815
1e4b165a3a904717b30f044322edfa14,-0.0001668957993388176,-0.0001668957993388176,0.0
1e9f7d6d4f394cbcab3dc1d83ab86536,-0.057609133422374725,-0.06357821077108383,0.0059690773487091064
1ecb668fec5d4f27bdcd6832ac687dce,-0.023541415110230446,-0.021814698353409767,-0.0017267167568206787
1f1982e0b2a64ec2b2aba3a41175ab6e,-0.031501684337854385,-0.03486073389649391,0.0033590495586395264
1f1a315571894e99a53928e74e5efcad,-0.029228614643216133,-0.02255690097808838,-0.006671713665127754
1f40bab191dd4d6c94cb3cbde8a474f0,-0.17931480705738068,-0.17777511477470398,-0.0015396922826766968
1f94fe5edf784708b55707a1a7754fb9,-0.162556990981102,-0.162556990981102,0.0
20684b77c01641e7a5ada48308a0b1e1,-0.04631956294178963,-0.04631956294178963,0.0
20d3e54ae277464daafd2a078b830170,-0.005024455487728119,-0.12384440004825592,0.1188199445605278
21971c1ec4644d608f8c08bbfd4059f7,-0.015212004072964191,-0.005333297420293093,-0.009878706652671099
21b99febc5c14f7385e787fe81e96670,-0.06973404437303543,-0.08406312018632889,0.014329075813293457
21efb26e944244799f3e163dcdd7285f,-0.0761268138885498,-0.0761268138885498,0.0
22141d99bca241658083cbbf3c7dcaf2,-0.08525281399488449,-0.05043333023786545,-0.03481948375701904
22189c1013dc4263b23764258e8f0c21,-0.12220204621553421,-0.12322544306516647,0.0010233968496322632
22ce804db92749a1aee3a08ffbecfbbd,-0.09012848883867264,-0.08169449120759964,-0.008433997631072998
23dc1b528c734082b8b3bfd9757f0eb3,-0.07764019817113876,-0.06447770446538925,-0.013162493705749512
244e2876a6744249814936b24b6b03ea,-0.024844612926244736,-0.024844612926244736,0.0
248b69faea5d4dc6ae0106c95d48ece8,-0.101346455514431,-0.101346455514431,0.0
250a57d8617045ad8cb35a00285a1703,-0.11609216779470444,-0.11212828010320663,-0.003963887691497803
2531f1309b364aa58fef2bb536d6639b,-0.11436959356069565,-0.11436959356069565,0.0
2577f859f0fb47a3a21cfc7c95650d26,-0.00020057577057741582,-9.599313489161432e-05,-0.0001045826356858015
25fbd2d7377449aabfd2173c3a0a418f,-0.006802202668040991,-0.006802202668040991,0.0
267340cfbeb4415f9f74090750e237ab,-0.007578650023788214,-0.011632740497589111,0.004054090473800898
296e524f77ca4fad9d95e3dfe54c1259,-0.13226103782653809,-0.13316673040390015,0.0009056925773620605
2a1c825acff04f808c6451e9e28b2d17,-0.0669187605381012,-0.025163225829601288,-0.04175553470849991
2a8c82989fcc4edca9772cd20bf34b07,-0.20982836186885834,-0.20924796164035797,-0.0005804002285003662
2ab5ae2167d94c37987a69ef23b3cb6b,-0.2005074918270111,-0.20019517838954926,-0.00031231343746185303
2acfc4b99f084778bc484fa1eef1b79f,-0.018436022102832794,-0.011751679703593254,-0.00668434239923954
2b4441336efa4a649510d33c96ca53aa,-0.016562340781092644,-0.016562340781092644,0.0
2cdbffa384a5478babff79039cac4e75,-0.03712411969900131,-0.028125334531068802,-0.00899878516793251
2ce065a0fa9e4e4da888abc18fa100c8,-0.015969930216670036,-0.005865565035492182,-0.010104365181177855
2d04e796e3de4102a0e367a0516e6e4e,-0.06817977130413055,-0.02367972768843174,-0.044500043615698814
2d0f28162f864ad391ddeefb4aaf5b05,-0.019776590168476105,-0.009686398319900036,-0.010090191848576069
2d30b6e4f3094fcca0fe91fb288a6a0f,-0.002262926660478115,-0.0036596364807337523,0.0013967098202556372
2d3694bf122e4349a984883bc48f6018,-0.027918875217437744,-0.029415538534522057,0.0014966633170843124
2d800e7c6d03460e8532daba3641f5d2,-0.1657004952430725,-0.1633930206298828,-0.0023074746131896973
2de4836c1a1e4d1a8c2d73a3af31fd47,-0.13078799843788147,-0.06017204374074936,-0.07061595469713211
2e743b1fb9a34383b88bec3e7792ad2a,-0.007471442222595215,-0.009200151078402996,0.0017287088558077812
2eb164aac518499f86fb04de8f9e52f2,-0.0825899988412857,-0.04880455136299133,-0.03378544747829437
2f26712f9c484ced857e42dc425d1d20,-0.030826162546873093,-0.03950493782758713,0.008678775280714035
2f5de0aeca704127925cf8490ff5a21d,-0.13951878249645233,-0.1499352902173996,0.010416507720947266
2f9f3852a80347e3b3a3ebaa5946bcea,-0.053350165486335754,-0.05147557333111763,-0.0018745921552181244
3064a6b9b3f04e5d8e51eefb4be8506a,-0.06299153715372086,-0.07210596650838852,0.009114429354667664
3078e2541d58490cb8bad9de7801b7cc,-0.10451202839612961,-0.019765179604291916,-0.08474684879183769
3097b27c66c448d58aee1c54958466ad,-0.004873183555901051,-0.004873183555901051,0.0
30ad11916547467183371af9e1faf298,-0.3184259533882141,-0.31951022148132324,0.0010842680931091309
3164b1a6aa024beea62d3b14fa78d747,-0.00405527651309967,-0.013823695480823517,0.009768418967723846
32dbf4593eee4f7384dcf576b2344059,-0.0814179927110672,-0.08227074891328812,0.0008527562022209167
