sample_token,tip_cheap,tip_full,G_TIP
00555b2de3954c988621617787d900f1,-0.2998623847961426,-0.2998623847961426,0.0
008c89588f2c409a897a8136668b363e,-0.0017986625898629427,-0.0017357345204800367,6.292806938290596e-05
00e3ea12ab3c40ca85b5d19afe3df599,-0.0073004853911697865,-0.0073004853911697865,0.0
00ee093616ef4d0abaafa4d9cf12d0bd,-0.01722157746553421,-0.013145571574568748,0.004076005890965462
018544073581453fa7369ad7063135bf,-0.03102290816605091,-0.031633879989385605,-0.0006109718233346939
01df0413f9bb47478af656d87047fd6a,-0.0010360036976635456,-0.0010360036976635456,0.0
020dfd38919349dea80f90e5c326a3de,-0.033406589180231094,-0.034790005534887314,-0.0013834163546562195
02b64c010ed84f8b87c4546571e4796d,-0.27410024404525757,-0.27410024404525757,0.0
03635bc0b8154a5790ee994192ba9017,-0.0052671972662210464,-0.007457714527845383,-0.0021905172616243362
03f0ff95697543d2a63bf2ecc88c2f14,-0.00779693853110075,-0.031115630641579628,-0.023318692110478878
043dd37c4abb4970a148404098f7b7ab,-0.0017301023472100496,-0.000623381114564836,0.0011067212326452136
046f9ae6c3b14cb9a778eb7a5dd779a5,-0.013524975627660751,-0.008602014742791653,0.004922960884869099
047f8d54fab943b5b08b950bd2d1123a,-0.0011765509843826294,-0.0007479498162865639,0.0004286011680960655
04a58655c5f847118011c66becbf23b8,-0.04848553240299225,-0.05133606866002083,-0.0028505362570285797
05b837922fbd46fbab76efda7cea2373,-0.02868977002799511,-0.02897256799042225,-0.0002827979624271393
061392f48e344b279c07eb6fb875df24,-0.0075795878656208515,-0.007246867287904024,0.0003327205777168274
06cc9133c0684cf2b676cf5f7c49e88b,-0.13772085309028625,-0.13438743352890015,0.0033334195613861084
06e3204145384701825d1c3cdc707f35,-0.04089793562889099,-0.03835156932473183,0.0025463663041591644
071f9d7f2c4f48fcb72fc17756bedfa7,-0.007980435155332088,-0.007590407505631447,0.00039002764970064163
0723a8ca18824b5ea36ae831977f6b3c,-0.02006234973669052,-0.013932701200246811,0.00612964853644371
07794b6977294d6185f1b4567cd10e4b,-0.07933249324560165,-0.07260767370462418,0.006724819540977478
084cd90f5e4e49329d25632399b352f1,-0.010953656397759914,-0.010953656397759914,0.0
086488777f874869b694b023382c61f7,-0.012561609037220478,-0.012561609037220478,0.0
0873980b44db4b76b01fc3ca14e96963,-0.03711614012718201,-0.03930848836898804,-0.0021923482418060303
08adc1f8ccb941ebbcb6be4b90477b7f,-0.01964685693383217,-0.01964685693383217,0.0
08d8f55f3d0f46ff8c7490f8ac23e8ea,-0.06210630387067795,-0.05890163034200668,0.0032046735286712646
090cc8955ca24ab290e29ce76f3b088b,-0.05544380098581314,-0.05544380098581314,0.0
09c20b036021493ea64c166cd51ac14c,-0.013622739352285862,-0.013622739352285862,0.0
0a597f318c934343bc353de70102be6e,-0.027136843651533127,-0.02733922190964222,-0.0002023782581090927
0aa8264e9c3e4270a6bc5ee4c417946c,-7.598764932481572e-05,-0.00022000123863108456,-0.00014401358930626884
0b03409f980d495f8895785ec6963cb6,-0.021825086325407028,-0.01573255844414234,0.006092527881264687
0bc4310298d34311a063c0fc07879f4f,-6.0143785958644e-05,-0.00010448501416249201,-4.4341228203848004e-05
0c6013f2ffd8405794d09dff6f7f412d,-0.27030301094055176,-0.27030301094055176,0.0
0c7e29325ae5462ca0fd1d45b2fcda8b,-0.0032058213837444782,-0.002670588903129101,0.0005352324806153774
0ca7e4ab1f17416b9b40a867becc746e,-0.08081801235675812,-0.07174519449472427,0.009072817862033844
0d2c39d562e7477fa7b158cd1478667c,-0.016245022416114807,-0.00991095695644617,0.006334065459668636
0e966fcc0e204fcc99cdf4d6a30b7fbb,-0.11403249204158783,-0.03975442051887512,0.07427807152271271
0fa318e62d0540f5a20cda4b21842eda,-0.12001198530197144,-0.18567430973052979,-0.06566232442855835
102fb6fa7ea84b9ebd2775d460389d3c,-0.00325227458961308,-0.00325227458961308,0.0
1232e4600cb4400db443ae7e6a710c1c,-0.1008150726556778,-0.10134396702051163,-0.0005288943648338318
1247776e94cd4c2999df4d8cf07b43ee,-0.011454856023192406,-0.03295121714472771,-0.0214963611215353
143a8e6ae77e44b08ce72eccd1659302,-0.05405455455183983,-0.05327735096216202,0.0007772035896778107
15800bc3dc714c7097dc5f3eb22d49dc,-0.01351434551179409,-0.04236879572272301,-0.028854450210928917
159259786fa9452984a95541fa7ec1ed,-6.893140380270779e-05,-0.0010425375076010823,-0.0009736061037983745
15ab3872150347678f4efca8c640ce75,0.0,0.0,0.0
15c9fc58c4544a929763a1f2a34a2269,-0.062417253851890564,-0.10783140361309052,-0.04541414976119995
170cf44f4b394e639564bd69ff0829c7,-0.008835169486701488,-0.007830438204109669,0.0010047312825918198
171635b86c1643e598b6e2fcb69030cd,-0.016822461038827896,-0.015811176970601082,0.0010112840682268143
176ca096590a49d89567d01694a27c45,-0.011897947639226913,-0.011897947639226913,0.0
17893294a75d4ec1918cba9c0c358de1,-0.03334983438253403,-0.03334983438253403,0.0
17a00680440148a495caf18f86077781,-0.009419510141015053,-0.00819043256342411,0.0012290775775909424
17ea8c857d884c8ebb31ae19381e4322,-0.005114408675581217,-0.003947592806071043,0.0011668158695101738
1814989d6d634d2ba55a8bfc453c628c,-0.014279362745583057,-0.014279362745583057,0.0
182cbaa9d85740f68f3436acc6073ef7,-0.1169305071234703,-0.11410025507211685,0.0028302520513534546
1946640a90254a28b9e368d4d94562e5,-0.008146749809384346,-0.008146749809384346,0.0
1a5dbed725a640b2b2f961e07f685ffc,-0.06898436695337296,-0.0848681852221489,-0.01588381826877594
1ac5ee6af3e847f0bf3b0626ec153179,-0.022589389234781265,-0.022589389234781265,0.0
1ae0605ba30943989bb5f430815e27a8,-0.04036054387688637,-0.0211959071457386,0.019164636731147766
1c5c0aea435941cc85d436afd450c22b,-0.005447389092296362,-0.005447389092296362,0.0
1cc4743fc70047ad8eac0777e43cfe57,-0.08017779141664505,-0.08029505610466003,-0.00011726468801498413
1cd5675706444c709853445988445db8,-0.03408440575003624,-0.033750176429748535,0.00033422932028770447
1cff332ca9fe445aad327bdd01c29e70,-0.017747344449162483,-0.017747344449162483,0.0
1d0745e306594cd0a5ec16cf63d496c2,0.0,0.0,0.0
