sample_token,JC_mean_m_cheap,JC_max_m_cheap,JC_final_m_cheap,JC_lat_mean_m_cheap,JC_soft_mean_m_cheap,JC_soft_max_m_cheap,JC_soft_final_m_cheap,JC_soft_lat_mean_m_cheap,JC_mean_m_full,JC_max_m_full,JC_final_m_full,JC_lat_mean_m_full,JC_soft_mean_m_full,JC_soft_max_m_full,JC_soft_final_m_full,JC_soft_lat_mean_m_full,JC_cheap,JC_full,dJC,dJC_soft
000cf4dfaab54d21a7314036fde74966,2.4812121440076935,7.299315036357867,1.697056274847718,0.45000000000000107,0.4340314544083126,0.6135877096500815,0.17820385274097858,0.03181943893432626,1.4123482168587778,4.9477267507411975,1.2000000000000028,0.3750000000000009,0.26724642912482377,0.42317519887365396,0.11946164315081298,0.03377494812011683,2.4812121440076935,1.4123482168587778,1.0688639271489158,0.16678502528348882
0073c1a820274b22b954dca66b35d7e5,0.375,3.599999999999998,1.2000000000000028,0.0,0.03797220005283985,0.07171507945935073,0.06382166234909342,0.012029457092284979,0.30000000000000004,1.2000000000000028,1.2000000000000028,0.0,0.06965379403675542,0.11862617486667533,0.08107666642582056,0.010830974578857067,0.375,0.30000000000000004,0.07499999999999996,-0.031681593983915575
007eef047a064d9ca8b7671d85ea3609,0.5999999999999999,1.2000000000000028,1.1999999999999993,0.0,0.2229431701789409,0.3061281940954724,0.15410705023932456,0.014449453353881037,0.5999999999999999,1.2000000000000028,1.1999999999999993,0.0,0.2229431701789409,0.3061281940954724,0.15410705023932456,0.014449453353881037,0.5999999999999999,0.5999999999999999,0.0,0.0
00e9bfb3dd2a4a58b322433e6a36d44d,2.55,4.799999999999997,4.799999999999997,0.0,0.39798270196669966,0.6363698092009134,0.20628529140961746,0.014557600021362305,2.4749999999999996,4.799999999999997,4.799999999999997,0.0,0.36297614894674923,0.6202562917095394,0.1350961420361376,0.011213779449462002,2.55,2.4749999999999996,0.07500000000000018,0.035006553019950426
010612c3b6aa4aa4ae152fc3d819e021,0.4500000000000002,2.3999999999999986,0.0,0.0,0.053664644471930256,0.09482833706836255,0.09482833706836255,0.01099305152893093,0.8249999999999993,3.5999999999999943,0.0,0.0,0.07592503999347754,0.1888017672099003,0.05705238223890742,0.015416622161863902,0.4500000000000002,0.8249999999999993,-0.3749999999999991,-0.02226039552154728
010e6fcca00f4e94ba530ce141c7bf24,0.0,0.0,0.0,0.0,0.0357151985781971,0.05308511926402241,0.04426014851982335,0.002015590667723277,0.0,0.0,0.0,0.0,0.027263329438561783,0.04612913957816463,0.03558516736465273,0.0021719455718991476,0.0,0.0,0.0,0.008451869139635314
0171207ee4304dc290a9cf27b0a0c2f3,0.6749999999999996,3.599999999999998,0.0,0.0,0.3851665435725455,0.6704573144218934,0.18898965966487447,0.009959363937378285,0.6749999999999996,3.599999999999998,0.0,0.0,0.3851665435725455,0.6704573144218934,0.18898965966487447,0.009959363937378285,0.6749999999999996,0.6749999999999996,0.0,0.0
017fcf87f7404bed9919b11be0b5562b,1.2750000000000001,4.799999999999997,4.799999999999997,0.0,0.16617870794267203,0.2409637206034843,0.14320695115809548,0.007106781005858931,1.2749999999999997,3.6000000000000014,3.5999999999999943,0.0,0.1698245428969209,0.23612900733766,0.13852391203744463,0.007009792327880682,1.2750000000000001,1.2749999999999997,4.440892098500626e-16,-0.003645834954248861
025c656847f94b09baa7648ca5d70cc8,0.37499999999999956,1.2000000000000028,0.0,0.0,0.0486379504163087,0.12210569022844961,0.011797769905128198,0.005668830871581765,0.07499999999999996,1.1999999999999993,0.0,0.0,0.02472798119268447,0.07893865565814114,0.016129093647875473,0.004175233840941761,0.37499999999999956,0.07499999999999996,0.2999999999999996,0.023909969223624233
02f64cc49e0640f99b3f54903224c610,0.6749999999999996,3.6000000000000014,3.6000000000000014,0.0,0.05855861503499152,0.21800198426604353,0.03822358299170616,0.007998561859131392,0.4499999999999993,2.3999999999999986,2.3999999999999986,0.0,0.05385272254249571,0.1898292935571543,0.06233140933317973,0.007097196578980114,0.6749999999999996,0.4499999999999993,0.2250000000000003,0.004705892492495811
036a87945450427786a9ce565bd1e0d2,2.1278109275645383,9.674709297958257,4.3266615305567875,0.8999999999999997,0.03352297612936796,0.06709488002331138,0.016093776287504698,0.024930953979492188,1.7653502383597746,4.3266615305567875,4.3266615305567875,1.2,0.13391475664900715,0.2001832579917429,0.12992462334934238,0.05190024375915492,2.1278109275645383,1.7653502383597746,0.3624606892047637,-0.10039178051963919
03b428b824ef4fa5a2616198036c35c6,0.825,3.6000000000000014,0.0,0.0,0.04547808955960991,0.07577464647393188,0.02748851791938322,0.009819889068603427,1.35,7.199999999999996,0.0,0.0,0.09348276575417364,0.16668278944945852,0.0657339185790293,0.009715604782105203,0.825,1.35,-0.5250000000000001,-0.04800467619456372
03dab2f26ac2455fbda1567321c706cf,0.10606601717798222,1.6970562748477156,0.0,0.07500000000000018,0.03608228984860867,0.06986352177840773,0.005191664178856938,0.009250974655151456,0.10606601717798222,1.6970562748477156,0.0,0.07500000000000018,0.03608228984860867,0.06986352177840773,0.005191664178856938,0.009250974655151456,0.10606601717798222,0.10606601717798222,0.0,0.0
03f676f5fd424934a8e3fc22604dc3c7,1.6499999999999995,4.799999999999997,1.2000000000000028,0.0,0.20646912028123343,0.4402094020425272,0.024065154877126887,0.0074038982391355646,1.9499999999999997,4.799999999999997,1.2000000000000028,0.0,0.2424300519211946,0.4548152974166803,0.0417711666362062,0.008455610275267755,1.6499999999999995,1.9499999999999997,-0.30000000000000027,-0.03596093163996117
0411eee335df4ef895f140396950a569,0.6487711154904663,2.6832815729997463,0.0,0.22499999999999964,0.115289516439964,0.2055756246944589,0.14949594561018117,0.06328153610229448,0.6487711154904663,2.6832815729997463,0.0,0.22499999999999964,0.115289516439964,0.2055756246944589,0.14949594561018117,0.06328153610229448,0.6487711154904663,0.6487711154904663,0.0,0.0
044272282fe147918ba8422210de35bd,0.7798759228251121,3.7947331922020484,3.7947331922020484,0.14999999999999947,0.06535892510398418,0.10431880492670433,0.05853032009269843,0.013077449798583718,0.7798759228251121,3.7947331922020484,3.7947331922020484,0.14999999999999947,0.06707371481837128,0.10505489312795967,0.06190226172402498,0.014047908782958807,0.7798759228251121,0.7798759228251121,0.0,-0.0017147897143870994
04ed9c2ff5114dc7a4e64cba2c0062c2,2.7750000000000004,6.0,6.0,0.0,0.4793881878807108,0.7645209195833552,0.27721270912993184,0.012396955490112216,2.8500000000000005,6.0,6.0,0.0,0.42263669422849615,0.637415005188627,0.2309459651570215,0.006732273101806019,2.7750000000000004,2.8500000000000005,-0.07500000000000018,0.05675149365221466
06c90758caf944608f9ba8087667c567,0.0,0.0,0.0,0.0,0.10053735920044456,0.18452848733993021,0.05129695729273198,0.0047487258911136365,0.0,0.0,0.0,0.0,0.1228350311452937,0.1890403958585553,0.09377988479616486,0.0049896240234375,0.0,0.0,0.0,-0.02229767194484915
070378543a5f42f4a0f527bf5dd2366e,1.4249999999999994,4.799999999999997,4.799999999999997,0.0,0.18665807077384822,0.27142121393731894,0.10881067142771127,0.003953504562378196,0.6749999999999994,2.3999999999999986,0.0,0.0,0.11768813709543438,0.16675493835601368,0.06976440023127267,0.0037170410156246447,1.4249999999999994,0.6749999999999994,0.75,0.06896993367841384
