task,variant,signal,scene_normalised,n_frames,n_scenes,eta_10,reduction_frac_10,tie_frac_10,eta_10_lo,eta_10_hi,eta_10_boot_dropped,eta_20,reduction_frac_20,tie_frac_20,eta_20_lo,eta_20_hi,eta_20_boot_dropped,eta_30,reduction_frac_30,tie_frac_30,eta_30_lo,eta_30_hi,eta_30_boot_dropped,eta_50,reduction_frac_50,tie_frac_50,eta_50_lo,eta_50_hi,eta_50_boot_dropped,spearman_vs_dJ,kendall_vs_dJ,inversion_rate_vs_dJ,top10_overlap_vs_dJ,top20_overlap_vs_dJ
plannerC_path_dev,oracle,multimetric_dE_oracle,False,3376,85,0.39798331240755486,0.04953483328779158,0.0029585798816568047,0.2575681468328645,0.5263832057342376,0.0,0.3916895230071676,0.05652564086613648,0.0014814814814814814,0.2686529090623332,0.5171046776450493,0.0,0.40498938082163843,0.05968085394196119,0.0009871668311944718,0.2687663116049584,0.5350616967596332,0.0,0.45858361977038364,0.06757871521511714,0.0005924170616113745,0.29596174356655985,0.5962775435539028,0.0,0.13219991345149287,0.09875607702920408,0.4400172860847018,0.2781065088757396,0.3748148148148148
plannerC_path_dev,oracle,PKL_gain,False,3376,85,0.8242488736549142,0.1025898053291621,0.0029585798816568047,0.7670657555270459,0.8704690294592884,0.0,0.8804703733337956,0.12706276066370176,0.0014814814814814814,0.8383227725288942,0.9212499340083666,0.0,0.89932034691144,0.1325274409965167,0.0009871668311944718,0.8587820984524192,0.9348948471495325,0.0,0.902036428002276,0.13292769356251694,0.2683649289099526,0.8597684967060527,0.9391622801164904,0.0,0.7073051943864803,0.6094178333818632,0.1618793495114124,0.6597633136094675,0.7392592592592593
plannerC_path_dev,oracle,TIP_gain,False,3376,85,0.8223508023500329,0.10235356264580217,0.0029585798816568047,0.7551952861422667,0.8753836672746361,0.0,0.8462278269688548,0.1221211378617785,0.0014814814814814814,0.7895381670265806,0.8851544205768903,0.0,0.8594914155095592,0.12665809046481247,0.0009871668311944718,0.8053282304172804,0.8991275903919305,0.0,0.8526568055655678,0.1256509150248291,0.2790284360189573,0.7968170823324541,0.8996279111750515,0.0,0.6431983816985456,0.551303043544963,0.19515115666770058,0.6390532544378699,0.7125925925925926
plannerC_path_dev,oracle,decision_oracle_dJ,False,3376,85,1.0,0.12446459874947075,0.0029585798816568047,1.0,1.0,0.0,1.0,0.14431236360923064,0.0044444444444444444,1.0,1.0,0.0,1.0,0.14736399710254441,0.14116485686080948,1.0,1.0,0.0,1.0,0.14736399710254441,0.48459715639810425,1.0,1.0,0.0,0.9999999999999999,1.0,0.0,1.0,1.0
plannerC_path_dev,oracle,uncertainty [scene-z],True,3376,85,0.07556311287491928,0.009404932524237795,0.0029585798816568047,0.011033045304829356,0.13243342267514924,0.0,0.09482445873897673,0.013684341768587698,0.0014814814814814814,0.009762766062278199,0.16352464364686284,0.0,0.10310631630970327,0.015194158897917141,0.0009871668311944718,-0.006146869601411713,0.19424332829563215,0.0,0.1883791153953135,0.02776029941529486,0.0005924170616113745,0.018418504278941532,0.34316684324510305,0.0,-0.0185511110087861,-0.014049046305111806,0.5067482181671131,0.1242603550295858,0.2637037037037037
plannerC_path_dev,oracle,criticality [scene-z],True,3376,85,0.09603404930218705,0.011952839412683602,0.0029585798816568047,0.02433529740642565,0.16977555509897607,0.0,0.17506924276055894,0.025264656218054453,0.0014814814814814814,0.04096789960653101,0.2781791883217408,0.0,0.21736847687574506,0.03203228759650179,0.0009871668311944718,0.07619233011875057,0.3474454858235058,0.0,0.3071847561384813,0.045267973513536966,0.0005924170616113745,0.1396865587749336,0.45046878082178066,0.0,0.034197527350701605,0.024682081284538433,0.4885382275342051,0.16863905325443787,0.27555555555555555
plannerC_path_dev,oracle,perception_oracle_dE [scene-z],True,3376,85,0.2139998850192025,0.02663540982134792,0.014792899408284023,0.10229140655354414,0.3422523004376474,0.0,0.33878075861097917,0.04889025202047862,0.008888888888888889,0.21055817463658574,0.453628945802126,0.0,0.3848803703415683,0.056717509779841094,0.007897334649555774,0.2563420867889855,0.5141933766245591,0.0,0.40570214527450305,0.05978588976072792,0.01066350710900474,0.2367730745649412,0.5601367979369333,0.0,0.11888795829021558,0.0870256865422178,0.4484974512267325,0.19230769230769232,0.3511111111111111
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted) [scene-z],True,3376,85,0.35182276571587284,0.04378947936575517,0.0029585798816568047,0.21231947805698656,0.49618612101468434,0.0,0.36087879777206455,0.0520792722829442,0.0044444444444444444,0.19989904557154403,0.5033840925250288,0.0,0.3595960625428988,0.052991513118658115,0.0009871668311944718,0.18505969529194446,0.5094291294648919,0.0,0.34694462591677144,0.05112714684834247,0.012440758293838863,0.14704836312613456,0.5040270049384196,0.0,0.06478222732952402,0.04701929814549237,0.47152079462730156,0.2485207100591716,0.36
plannerC_path_dev,oracle,multimetric_dE_oracle [scene-z],True,3376,85,0.36608681461592063,0.045564848488642444,0.0029585798816568047,0.23154790570041706,0.5055907546982915,0.0,0.368952531940531,0.053244411943948196,0.0014814814814814814,0.25910945093885884,0.4962341500886928,0.0,0.3839437427736909,0.05657948459764225,0.0009871668311944718,0.25464254316912405,0.5024182779122004,0.0,0.36552229901792377,0.0538648270133927,0.0005924170616113745,0.2160510277762702,0.5112305803867805,0.0,0.10619542493840167,0.07825678105215662,0.45223714936431514,0.2485207100591716,0.3422222222222222
plannerC_path_dev,oracle,PKL_gain [scene-z],True,3376,85,0.7851772583476251,0.09772677240744669,0.0029585798816568047,0.7289622616084586,0.8379777127101464,0.0,0.7818403287682044,0.11282922580955755,0.02074074074074074,0.7200137112412157,0.8394283416899085,0.0,0.7827287897010001,0.11534604309757629,0.003948667324777887,0.7263247133126739,0.8388364767470411,0.0,0.8562457480974673,0.12617979594170117,0.0005924170616113745,0.8064445420576086,0.8970348786367488,0.0,0.5589434528173018,0.43941760823415876,0.23690303594226733,0.6153846153846154,0.6562962962962963
plannerC_path_dev,oracle,TIP_gain [scene-z],True,3376,85,0.7514946566703461,0.09353448090484591,0.0029585798816568047,0.7022363849188319,0.8044023847620422,0.0,0.7793812395020646,0.11247434882523483,0.0014814814814814814,0.7219214823356171,0.8331099611060786,0.0,0.8017704625879948,0.11815210012572296,0.01678183613030602,0.7467012202798292,0.8510474751990411,0.0,0.8432695006714827,0.12426756425361644,0.0005924170616113745,0.7883475501660836,0.8901930064746122,0.0,0.5420549760146636,0.42603116555548404,0.2451717125095556,0.5946745562130178,0.6577777777777778
plannerC_ade_truth,oracle,random,False,2655,85,0.017813876680569992,0.0007323729766526571,,-0.056114365893656454,0.09810700641844809,0.0,0.03624088159300535,0.0016687972282285713,,-0.07055631655295669,0.13049257311169984,0.0,0.06812066874116941,0.0031547446120040934,,-0.079854185634448,0.17393702538554706,0.0,0.10056267832117624,0.004657170480927746,,-0.0989263842627534,0.24164798880591853,0.0,,,,,
plannerC_ade_truth,oracle,uncertainty,False,2655,85,0.04510625620660266,0.0018544308864402654,0.0037593984962406013,-0.05886688322674501,0.16947442392329676,0.0,0.053410790341739324,0.002459426342900962,0.0018832391713747645,-0.08561319395034712,0.17990852222518602,0.0,0.02100923697867639,0.000972961340303758,0.001256281407035176,-0.1481226370748093,0.15800358583161467,0.0,0.003787921703408612,0.00017542290475635962,0.0007530120481927711,-0.20688542889437647,0.16950648411825384,0.0,0.002589364096695604,0.0007390455770815659,0.49990251511015793,0.22932330827067668,0.3615819209039548
plannerC_ade_truth,oracle,criticality,False,2655,85,0.010394456772053758,0.00042734208748282403,0.0037593984962406013,-0.13987795621552687,0.16168591656282916,0.0,0.05594064815072403,0.0025759196375966663,0.0018832391713747645,-0.12137266598271235,0.19728836588287418,0.0,0.10733218660101654,0.004970674005869458,0.001256281407035176,-0.1276570042986117,0.2597694552132167,0.0,0.09822397548958559,0.00454886252838734,0.0007530120481927711,-0.15575836614408267,0.3163279043184738,0.0,0.01666186206823298,0.012531134447608328,0.4915976464944337,0.18045112781954886,0.3069679849340866
