sample_token,tip_cheap,tip_full,G_TIP
007cbcb1390c440fb48baf3478d1b529,-0.16798751056194305,-0.16798751056194305,0.0
012f334ee21b46be8133515d1ca58bc9,-0.049619778990745544,-0.043795984238386154,0.00582379475235939
015a6df7ed1846f9983d0a40005f2d8b,-0.03434023633599281,-0.03223968669772148,0.002100549638271332
0455b852008c4b38be278c2e7401cc08,-0.02229832299053669,-0.01435795333236456,0.00794036965817213
045ecf94b83648229500b23058af3117,-1.0695657692849636e-09,-1.0695657692849636e-09,0.0
04f790baf5a44f359a8b797be0550994,-0.09169911593198776,-0.06313628703355789,0.02856282889842987
04fdfebbf5a041edac1db9097a7e82e6,-0.003059294307604432,-0.006316681392490864,-0.0032573870848864317
050338e5f60f4381a6c5436488a24139,-0.01148497499525547,-0.008824275806546211,0.002660699188709259
05334c5d74b349798d1fc8bd51d64501,-0.01791052147746086,-0.01791052147746086,0.0
055a989050974ba7b20ef264acfab0d7,-0.032862868160009384,-0.029866741970181465,0.002996126189827919
05fa079df9534a328040c0dd2ba2103d,-0.09350082278251648,-0.09350082278251648,0.0
061805d66b424aa18267bdd7a955b761,-0.00855215359479189,-0.00855215359479189,0.0
062df314784749bab11d0598c1e3dc8c,-0.06068503111600876,-0.06068503111600876,0.0
0744a7e052bb4d008837e7344628b08b,-0.01015538815408945,-0.0065662856213748455,0.0035891025327146053
075ea49415a6494a8ad61054226f9f1c,-0.05252094566822052,-0.05252094566822052,0.0
0799ca6861ca490da7cace1abdf66dab,-0.037451621145009995,-0.037012744694948196,0.0004388764500617981
07ccc9049a724e91b13610e0f849a705,-0.018053514882922173,-0.01590527966618538,0.0021482352167367935
09021dd29bdc4c1c9eb834204f34197b,-0.14232118427753448,-0.11612942069768906,0.02619176357984543
0966ed2dfcd744ef831f394b7933f747,-0.011903204023838043,-0.009179570712149143,0.0027236333116889
0976bf335f734fa3ba456f77342837b0,-0.0008216418791562319,-0.0008216418791562319,0.0
09b340295e3f47a1960c088a1aec3062,-0.147765651345253,-0.13679516315460205,0.01097048819065094
09c012e5bcd54afa8968abf07bcdbf00,-0.034577108919620514,-0.03547273203730583,-0.000895623117685318
0afa886817744d61be66f0bcea2be47c,-0.0018853736110031605,-0.0018853736110031605,0.0
0c10b2165f86467dae3b2d30516726e3,-0.02365744672715664,-0.02365744672715664,0.0
0d12459cd86a4e6a87b48b779d9e3469,-0.005382488016039133,-0.008028402924537659,-0.0026459149084985256
0dc36bc3a7aa4b3bb221ca96d15c29ec,-0.01671336032450199,-0.023558849468827248,-0.006845489144325256
0f160877acfe48379c9ee87ca96a86f7,-0.012975027784705162,-0.013018776662647724,-4.37488779425621e-05
1076169d8ae84fbca5f00a397aea73e8,-0.0017931921174749732,-0.0017931921174749732,0.0
10a87a628ce840bc9709495041166db2,-0.01708618551492691,-0.00869117770344019,0.008395007811486721
10ad8522733c4c47bcf7dc32cb38762f,-4.729372449219227e-10,-4.729372449219227e-10,0.0
11276f3ed7204ff3bdce357465552c58,-0.007913659326732159,-0.007913659326732159,0.0
114d8a1f9c4a46a5b4fec1e552027213,-0.005276819225400686,-0.005276819225400686,0.0
12900de6be624b15b11f08125b9aa555,-0.015192227438092232,-0.015192227438092232,0.0
134c7f63827c4b858a2a4ce0582d8f6e,-0.0017689382657408714,-0.0017689382657408714,0.0
14684fc1b81a43888b992d553add01cf,-0.08272326737642288,-0.05927091836929321,0.02345234900712967
165ea83183ee455e9cc4cd86bdb899ce,-0.011237086728215218,-0.0030447926837950945,0.008192294044420123
1668a4bb60384871aded3c88973dee31,-0.03375573456287384,-0.022191738709807396,0.011563995853066444
16c02b4cb158498886c33bc14e813628,-0.018943514674901962,-0.018943514674901962,0.0
175e722f343f40398151b03853044719,-0.0466342456638813,-0.0466342456638813,0.0
179be54cff344422be7dba430320521c,-0.1677718609571457,-0.1677718609571457,0.0
17e2c5b3278046ed8b0dfb81871c851a,-0.11732389032840729,-0.07409177720546722,0.043232113122940063
18ad5b3aea22454398cc279f33b9a799,-0.0164932981133461,-0.0164932981133461,0.0
1912f794c8674817b24675985ea9388c,-0.021667899563908577,-0.021390322595834732,0.0002775769680738449
19fdea76511c4429a60153a003634ed3,-0.002062384271994233,-0.002868955722078681,-0.0008065714500844479
1a2beb30f34247c79283f07128ebdab7,-5.675246939063072e-10,-5.675246939063072e-10,0.0
1a5510a816474f1aa0961681f8eab34d,-0.008832210674881935,-0.008832210674881935,0.0
1be00ab59d1d4244ad5e5b848ea4c3a3,-0.12784796953201294,-0.12784796953201294,0.0
1bf0669e9da34c17a25a6362d8a3b3d1,5.384208634495735e-10,5.384208634495735e-10,0.0
1c6d9929bbb840d0975fbf15ed9186d7,-0.0013722027651965618,-0.0013722027651965618,0.0
1e3d0bc68d0c493f963988f60bf5fb41,-0.06996490806341171,-0.05428611859679222,0.01567878946661949
1e43672fe86540b78402473300ca4c8f,-0.021710554137825966,-0.025785384699702263,-0.004074830561876297
1e826ac20baa41bbbe2046b14897e618,-0.0025261046830564737,-0.0025261046830564737,0.0
1ee6726a7f75445b8603980cb2bc20df,-0.0021869242191314697,-0.0021869242191314697,0.0
1efe6efdec394a219cfda8e18e297242,-0.004213783424347639,-0.004213783424347639,0.0
1f0a495a2b76420b9cadbc61723e1d46,-0.030956346541643143,-9.479033178649843e-05,0.030861556209856644
1fe2834ee41a4f81b8323b27d92139d1,-0.010097245685756207,-0.009139634668827057,0.0009576110169291496
1fe92624dcb54dd8b6a47537d8aa1ba9,-0.10529357194900513,-0.10529357194900513,0.0
20354d14175b447a93ffcd4eabd54732,-0.026523273438215256,-0.028326252475380898,-0.0018029790371656418
20a68f4f6d5e46edb6c4d9e8321ced5b,-0.013801408931612968,-0.009613224305212498,0.004188184626400471
20a871df4033487ab94d4d3b86f69af1,2.029992174357176e-09,2.029992174357176e-09,0.0
20df43740cba4411a810e204501af71a,-0.009268642403185368,2.3865140974521637e-09,0.009268644789699465
21f333d5deb043bba7fe772ff5775b0e,-0.0010809451341629028,-0.0005135373212397099,0.000567407812923193
22cf2c4cb66d47c9878b6f9aec065ab5,-0.007045651786029339,-0.0016979323700070381,0.005347719416022301
234b0f37af694571876a745e5bbb5e08,-0.0034871557727456093,-0.006328090094029903,-0.002840934321284294
23e2233434534104ab77e30f8c5289c0,-1.4842953532934189e-09,-1.4842953532934189e-09,0.0
23e4bbcd10fe43e1982867dab19c79e8,-0.014473353512585163,-0.02131866291165352,-0.0068453093990683556
23e7d17b256348638af3b2739b80a5ca,-0.04717889055609703,-0.014709245413541794,0.03246964514255524
250567bed6a74e65af339941b8beb48f,-0.014598291367292404,-0.014598291367292404,0.0
25ec1486a7af4c66ad8360acf66c544a,-0.05537000671029091,-0.016900071874260902,0.038469934836030006
261e4db3a18c4c23944f61bd6e51cf0c,-0.0015652583679184318,-0.0034843701869249344,-0.0019191118190065026
26642e465b5e41ee981d735021a77636,-0.1335405856370926,-0.13353829085826874,2.294778823852539e-06
27a90215d20b449a83e8b387f3cc0cb5,-0.1100332960486412,-0.09056279063224792,0.01947050541639328
27dddc29f2bc45dfbd920fd26289a4ca,-0.029541777446866035,-0.11030999571084976,-0.08076821826398373
2818d76fdbcf49029de0e316a26f8903,1.4551915228366852e-10,1.4551915228366852e-10,0.0
28931837b96340ba84823cd4c6845780,-0.007112409453839064,-0.007112409453839064,0.0
2945e6bfeea7425c8adf44f3225122d3,-0.020705534145236015,-0.02077845111489296,-7.291696965694427e-05
29a1e9bcb75740479cd5acdfa88b2cfd,-0.006324518006294966,-0.006324518006294966,0.0
29f27e9e5e0f434983e9f0edfa77f144,-0.0009281953098252416,-0.0009281953098252416,0.0
2a05c724ab044e5ab0c9edad7aa4472c,-0.01944747567176819,-0.01751577854156494,0.001931697130203247
2a271f85c90a45a9a6f33d9cc281943e,-0.0036111727822571993,-0.003420764347538352,0.00019040843471884727
