dataset,detector,cheap_mode,full_mode,geometry,n_frames,n_seqs,JB_all_cheap,JB_all_full,JB_oracle_at_20pct,oracle_reduction_frac,all_full_reduction_frac,frames_dJB_nonzero,frames_dJB_pos,frames_dJB_neg,plan_change_rate,collision_rate_cheap,collision_rate_full
KITTI,YOLOv8s,cheap_320,full_640,mono,8008,21,2795.927756056868,2366.0853241130535,2011.6012034505034,0.2805246133085034,0.15373874772430698,1361,857,504,0.11101398601398602,0.008616383616383616,0.005869130869130869
KITTI,YOLOv8s,cheap_320,full_640,oracle,8008,21,1631.0435494042938,1592.3384253026834,1582.0831671186818,0.030017826503463883,0.023730282441414077,230,155,75,0.017357642357642356,0.00024975024975024975,0.0
KITTI,YOLOv8s,cheap_384,full_640,mono,8008,21,2655.6982984930573,2366.0853241130535,2004.757720518602,0.24511089167915778,0.10905341715372605,1318,840,478,0.10427072927072926,0.007617382617382617,0.005869130869130869
KITTI,YOLOv8s,cheap_512,full_640,mono,8008,21,2519.853095502922,2366.0853241130535,1958.8325284262376,0.22264018806410366,0.06102251423477478,1116,651,465,0.08816183816183816,0.006743256743256743,0.005869130869130869
KITTI,RT-DETR-l,rt_cheap_320,rt_full_640,mono,8008,21,2848.374964170841,2385.462907821634,2041.745293849075,0.2831894257140316,0.1625179487153512,1734,1241,493,0.1481018981018981,0.008116883116883116,0.005869130869130869
KITTI,RT-DETR-l,rt_mid_480,rt_full_640,mono,8008,21,2536.221894834459,2385.462907821634,1974.4320853344443,0.2215065687447206,0.059442348999461304,1435,960,475,0.11838161838161838,0.006368631368631369,0.005869130869130869
