track,geometry,system,target,n_test_frames,n_test_units,n_affected,rate_target,oracle_prize,all_cheap_loss,ndg_defined,undefined_reason,variant,signal,policy,available,rate_realised,rate_unit_min,rate_unit_max,gain,gain_share_all_cheap,ndg,tau,tie_p,ndg_lo,ndg_hi,boot_dropped,minus_random,minus_random_lo,minus_random_hi,budget_level,budget_ms,cheap_ms,full_ms,overhead_ms
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,V1,R1_mlp_clf,B,True,0.449468085106383,0.1935483870967742,0.5333333333333333,41.56056308106848,0.007166491734581698,0.15106751100794394,0.029549887,0.5,-0.21146694309145547,0.35485009371815407,0.0,-0.021683018323882742,-0.2813407691106153,0.18784545334165953,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,V2,R1_mlp_clf,A,True,0.6223404255319149,0.1935483870967742,0.96875,57.61845160268204,0.00993543221165137,0.20943595145162494,0.001305152,0.5,-0.1346844806362731,0.42992475757843013,0.0,0.0526178159775833,-0.2340381899493235,0.3125308431368222,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,V2,R1_mlp_clf,B,True,0.4587765957446808,0.16129032258064516,0.53125,63.36141433133809,0.010925719442520769,0.2303109112912488,0.001305152,0.5,-0.0462290810702569,0.4727685801861759,0.0,0.06881699301204755,-0.1100539530319348,0.2501730211315747,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,TEST,R1_mlp_clf,A_expected,True,0.5,,,50.026300770608984,0.008626280406378226,0.18183942136705997,0.00771999,1.0,,,,,,,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,official,R1_gbm_reg,C,True,0.5,,,85.11345440533098,0.014676530399929777,0.30937688898056454,,,-0.1532262538898674,0.6124801368253945,0.0,0.1185021124300665,-0.16029296642823312,0.43025769715938583,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,V1,R1_gbm_reg,A,True,0.37632978723404253,0.16129032258064516,0.65625,24.848002624044092,0.004284662964713091,0.0903194189792651,-0.072925329,0.5,-0.4355684571777173,0.47274131562853045,0.0,-0.04603182586198672,-0.3864191875074772,0.38139383302536894,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,V1,R1_gbm_reg,B,True,0.3537234042553192,0.16129032258064516,0.5161290322580645,24.59911899030471,0.004241746739045341,0.08941475772608906,-0.072925329,0.5,-0.3897056182720328,0.45765056147308564,0.0,-0.060138025970793006,-0.3870813616827917,0.3564707499052105,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,V2,R1_gbm_reg,A,True,0.3896276595744681,0.0967741935483871,0.65625,13.820144153155413,0.0023830752401290513,0.05023451619064308,-0.053272323,0.2391304347826087,-0.24214173011834522,0.3298644252586158,0.0,-0.08555023718139003,-0.27054927673129914,0.24995604542698063,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,V2,R1_gbm_reg,B,True,0.3537234042553192,0.0967741935483871,0.5161290322580645,44.668999777210274,0.007702494720078254,0.1623662942774565,-0.053272323,0.2391304347826087,-0.0008168345376326749,0.3496087291395786,0.0,0.009155412548951232,-0.2187795238729494,0.30588233671372383,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,TEST,R1_gbm_reg,A_expected,True,0.5,,,85.11345440533094,0.01467653039992977,0.30937688898056437,-0.11036275,1.0,,,,,,,,,,,
nuScenes,oracle,plan_fde,JC_fde,752.0,24.0,120.0,0.5,275.11251627679894,5799.289892503355,True,,official,R1_gbm_clf,C,True,0.5,,,48.15801402343675,0.00830412255915846,0.1750484299121583,,,-0.19599547637848946,0.5626881126181936,0.0,0.07999734396546188,-0.1998342351554667,0.3948149133781188,,,,,
