track,geometry,system,target,section,objective,signal,tier,n_units,n_frames,n_affected,available,quota,k,coverage,gain,prize,eta,ndg_defined,undefined_reason,pool,n_methods,kendall_tau,kendall_p,argmax_dec,argmax_perc,argmax_differs,eta_dec_of_dec,eta_dec_of_perc,regret_ndg,perc_winner_worse_than_random,cheap_loss_total,regret_gain,regret_gain_lo,regret_gain_hi,regret_share_cheap,regret_share_lo,regret_share_hi,n_draws,n_draws_kept_under_official_filter,eta_official,abs_diff,matches_to_3dp
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,R2_cnn_clf,2.0,9.0,384.0,315.0,False,,,,,,,,the pixel router was trained on nuScenes and KITTI images only,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,dE_exact,3.0,9.0,384.0,315.0,False,,,,,,,,no detection-level error table exists for the real-perception nuPlan cells,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,dE_E1_fn_only,3.0,9.0,384.0,315.0,True,0.1,38.0,1.0,4.896519847665178,10.9703220132087,0.44634239922671143,True,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,dE_E1_fn_only,3.0,9.0,384.0,315.0,True,0.2,77.0,1.0,7.74038561992522,14.93275626745552,0.5183494246668067,True,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,dE_E1_fn_only,3.0,9.0,384.0,315.0,True,0.3,115.0,1.0,9.333211856723828,16.83716669994138,0.5543219962748437,True,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,dE_E1_fn_only,3.0,9.0,384.0,315.0,True,0.5,192.0,1.0,12.35552166115681,18.402903382230427,0.6713898021704076,True,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,dE_E6_risk_weighted,3.0,9.0,384.0,315.0,True,0.1,38.0,1.0,10.9703220132087,10.9703220132087,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,dE_E6_risk_weighted,3.0,9.0,384.0,315.0,True,0.2,77.0,1.0,14.93275626745552,14.93275626745552,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,dE_E6_risk_weighted,3.0,9.0,384.0,315.0,True,0.3,115.0,1.0,16.83716669994138,16.83716669994138,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,dE_E6_risk_weighted,3.0,9.0,384.0,315.0,True,0.5,192.0,1.0,18.402903382230427,18.402903382230427,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,PKL,3.0,9.0,384.0,315.0,False,,,,,,,,PKL and TIP are defined on nuScenes rasters only,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,score,E_perc_risk,TIP,3.0,9.0,384.0,315.0,False,,,,,,,,PKL and TIP are defined on nuScenes rasters only,,,,,,,,,,,,,,,,,,,,,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_dE,,,,,,,0.1,,,,,,,,headline,5.0,0.19999999999999998,0.8166666666666667,random,dE_E1_fn_only,True,0.09144122518531253,0.0005074176139456607,-0.09093380757136688,True,391.74710064502096,-1.3580806941241794,-3.676858181542009,0.025727502085695565,-0.003466728131205227,-0.009385795518302431,6.567375238600264e-05,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_dE,,,,,,,0.2,,,,,,,,headline,5.0,0.0,1.0,random,dE_E1_fn_only,True,0.18528879840181753,0.0005074176139456607,-0.18478138078787187,True,391.74710064502096,-2.7185779073856686,-7.338267234124599,0.05120277375878627,-0.006939624831707663,-0.018732154550836412,0.00013070364445449546,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_dE,,,,,,,0.3,,,,,,,,headline,5.0,0.19999999999999998,0.8166666666666667,random,dE_E1_fn_only,True,0.27673002358713,0.0005074176139456607,-0.2762226059731843,True,391.74710064502096,-4.080782557522957,-10.941140981731822,0.0764258150192721,-0.010416880050430113,-0.027929092426509275,0.00019508967620547843,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_dE,,,,,,,0.5,,,,,,,,headline,5.0,-0.19999999999999998,0.8166666666666667,trivial_ego_speed,dE_E1_fn_only,True,0.9239176612875222,0.0005074176139456607,-0.9234102436735765,True,391.74710064502096,-12.667226095768235,-36.59825297778433,1.8215860343588177,-0.032335213393823066,-0.09342316233489521,0.004649903040404212,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_dE,,,,,,,0.1,,,,,,,,all,11.0,0.06030226891555272,0.8054335629090993,R1_mlp_clf,dE_E1_fn_only,True,0.9370714227081094,0.0005074176139456607,-0.9365640050941637,True,391.74710064502096,-13.34455166349474,-35.719929874981084,0.0,-0.03406420019834892,-0.09118109570222055,0.0,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_dE,,,,,,,0.2,,,,,,,,all,11.0,0.11009637651263605,0.6394118528033749,R1_mlp_clf,dE_E1_fn_only,True,0.937578840322055,0.0005074176139456607,-0.9370714227081093,True,391.74710064502096,-13.346114786512707,-35.719929874981084,0.0,-0.03406819033130816,-0.09118109570222055,0.0,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_dE,,,,,,,0.3,,,,,,,,all,11.0,0.09259259259259259,0.6953475917180929,R1_mlp_clf,dE_E1_fn_only,True,0.937578840322055,0.0005074176139456607,-0.9370714227081093,True,391.74710064502096,-13.350090758806516,-35.719929874981084,0.0,-0.03407833966562936,-0.09118109570222055,0.0,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_dE,,,,,,,0.5,,,,,,,,all,11.0,-0.2,0.4453821448613115,R1_gbm_clf,dE_E1_fn_only,True,0.9932782560075849,0.0005074176139456607,-0.9927708383936392,True,391.74710064502096,-14.18086746150654,-36.42800610733574,-0.7277869268121911,-0.03619903615918894,-0.09298857872172163,-0.0018577978640144945,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_risk,,,,,,,0.1,,,,,,,,headline,5.0,0.39999999999999997,0.48333333333333334,random,dE_E6_risk_weighted,True,0.09144122518531253,0.007087706313853416,-0.08435351887145912,True,391.74710064502096,-1.123096863223093,-3.6639957537877637,1.6600003867688538,-0.002866892598244856,-0.009352962020024927,0.004237428647297257,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_risk,,,,,,,0.2,,,,,,,,headline,5.0,0.19999999999999998,0.8166666666666667,random,dE_E6_risk_weighted,True,0.18528879840181753,0.062421159677945155,-0.12286763872387238,True,391.74710064502096,-2.1791954764578145,-7.1068264523553095,2.1221213697449404,-0.005562760956927868,-0.01814136324341329,0.005417069753039185,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_risk,,,,,,,0.3,,,,,,,,headline,5.0,0.39999999999999997,0.48333333333333334,random,dE_E6_risk_weighted,True,0.27673002358713,0.062421159677945155,-0.21430886390918485,True,391.74710064502096,-3.197521720071989,-9.994775700904587,1.821599542977336,-0.008162209024156639,-0.025513336753349162,0.0046499375234125,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_risk,,,,,,,0.5,,,,,,,,headline,5.0,-0.39999999999999997,0.48333333333333334,trivial_ego_speed,dE_E6_risk_weighted,True,0.9239176612875222,0.08870690860198675,-0.8352107526855355,True,391.74710064502096,-11.368686444590239,-35.37957224752934,3.544152600229326,-0.02902047373387429,-0.09031227592820988,0.00904704232499435,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_risk,,,,,,,0.1,,,,,,,,all,11.0,0.3417128571881321,0.16276858371931868,R1_mlp_clf,dE_E6_risk_weighted,True,0.9370714227081094,0.007087706313853416,-0.9299837163942559,True,391.74710064502096,-13.109567832593656,-35.64383358539671,1.332263970792654,-0.03346436466538856,-0.09098684719480575,0.003400826626665646,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_risk,,,,,,,0.2,,,,,,,,all,11.0,0.2935903373670295,0.21152242941072896,R1_mlp_clf,dE_E6_risk_weighted,True,0.937578840322055,0.062421159677945155,-0.8751576806441098,True,391.74710064502096,-12.806732355584852,-35.39987644066101,2.0725451597511344,-0.03269132645652836,-0.09036410577736062,0.005290518184662093,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_risk,,,,,,,0.3,,,,,,,,all,11.0,0.2568915451961508,0.27429882739587585,R1_mlp_clf,dE_E6_risk_weighted,True,0.937578840322055,0.062421159677945155,-0.8751576806441098,True,391.74710064502096,-12.466829921355549,-34.77356459415385,2.149125625927777,-0.03182366863935589,-0.08876534002906043,0.005486002633814494,50.0,34.0,,,
nuPlan,n/a,idm,scalar_J,compare,E_perc_risk,,,,,,,0.5,,,,,,,,all,11.0,-0.018181818181818184,1.0,R1_gbm_clf,dE_E6_risk_weighted,True,0.9932782560075849,0.08870690860198675,-0.9045713474055982,True,391.74710064502096,-12.882327810328547,-35.141283199056765,0.005864765938598791,-0.03288429649924016,-0.08970400327455086,1.4970796028719328e-05,50.0,34.0,,,
nuScenes,oracle,brake,J,sanity,E_dec,random,,,,,,0.1,,,,,0.04152248335916676,,,,,,,,,,,,,,,,,,,,,,,0.0415224833591667,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,random,,,,,,0.2,,,,,0.08261244085000886,,,,,,,,,,,,,,,,,,,,,,,0.0826124408500088,6.938893903907228e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,random,,,,,,0.3,,,,,0.12370239834085096,,,,,,,,,,,,,,,,,,,,,,,0.1237023983408509,6.938893903907228e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,random,,,,,,0.5,,,,,0.2067473650591845,,,,,,,,,,,,,,,,,,,,,,,0.2067473650591845,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,uncertainty,,,,,,0.1,,,,,-0.15503451473466656,,,,,,,,,,,,,,,,,,,,,,,-0.1550345147346665,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,uncertainty,,,,,,0.2,,,,,-0.13605652563722034,,,,,,,,,,,,,,,,,,,,,,,-0.1360565256372203,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,uncertainty,,,,,,0.3,,,,,0.18882250635630615,,,,,,,,,,,,,,,,,,,,,,,0.1888225063563061,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,uncertainty,,,,,,0.5,,,,,0.11891837454734114,,,,,,,,,,,,,,,,,,,,,,,0.1189183745473411,4.163336342344337e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,criticality_cheap,,,,,,0.1,,,,,0.28452341117089824,,,,,,,,,,,,,,,,,,,,,,,0.2845234111708982,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,criticality_cheap,,,,,,0.2,,,,,0.34187952279212275,,,,,,,,,,,,,,,,,,,,,,,0.3418795227921227,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,criticality_cheap,,,,,,0.3,,,,,0.36099345577817576,,,,,,,,,,,,,,,,,,,,,,,0.3609934557781757,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,criticality_cheap,,,,,,0.5,,,,,0.34972163380307086,,,,,,,,,,,,,,,,,,,,,,,0.3497216338030708,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,gate_ridge,,,,,,0.1,,,,,0.18434522848536988,,,,,,,,,,,,,,,,,,,,,,,0.1843452284853698,8.326672684688674e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,gate_ridge,,,,,,0.2,,,,,0.20217108660263017,,,,,,,,,,,,,,,,,,,,,,,0.2021710866026301,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,gate_ridge,,,,,,0.3,,,,,0.3999724803037559,,,,,,,,,,,,,,,,,,,,,,,0.3999724803037559,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,gate_ridge,,,,,,0.5,,,,,0.4100223396696762,,,,,,,,,,,,,,,,,,,,,,,0.4100223396696762,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,gate_gbm,,,,,,0.1,,,,,-0.016077832659208834,,,,,,,,,,,,,,,,,,,,,,,-0.0160778326592088,3.469446951953614e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,gate_gbm,,,,,,0.2,,,,,-0.06013962803689725,,,,,,,,,,,,,,,,,,,,,,,-0.0601396280368972,4.85722573273506e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,gate_gbm,,,,,,0.3,,,,,-0.12899006001208407,,,,,,,,,,,,,,,,,,,,,,,-0.128990060012084,8.326672684688674e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,gate_gbm,,,,,,0.5,,,,,0.15381395145955346,,,,,,,,,,,,,,,,,,,,,,,0.1538139514595534,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_mlp_reg,,,,,,0.1,,,,,-0.023534545355087585,,,,,,,,,,,,,,,,,,,,,,,-0.0235345453550875,8.326672684688674e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_mlp_reg,,,,,,0.2,,,,,0.18580179832831845,,,,,,,,,,,,,,,,,,,,,,,0.1858017983283184,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_mlp_reg,,,,,,0.3,,,,,0.2946226536628813,,,,,,,,,,,,,,,,,,,,,,,0.2946226536628813,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_mlp_reg,,,,,,0.5,,,,,0.515715759019793,,,,,,,,,,,,,,,,,,,,,,,0.515715759019793,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_mlp_clf,,,,,,0.1,,,,,0.035594444764764865,,,,,,,,,,,,,,,,,,,,,,,0.0355944447647648,6.245004513516506e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_mlp_clf,,,,,,0.2,,,,,0.13072451855751852,,,,,,,,,,,,,,,,,,,,,,,0.1307245185575185,2.7755575615628914e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_mlp_clf,,,,,,0.3,,,,,0.14854762702148058,,,,,,,,,,,,,,,,,,,,,,,0.1485476270214805,8.326672684688674e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_mlp_clf,,,,,,0.5,,,,,0.14594872384861474,,,,,,,,,,,,,,,,,,,,,,,0.1459487238486147,2.7755575615628914e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_gbm_reg,,,,,,0.1,,,,,0.047955067979664354,,,,,,,,,,,,,,,,,,,,,,,0.0479550679796643,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_gbm_reg,,,,,,0.2,,,,,0.31722929948753875,,,,,,,,,,,,,,,,,,,,,,,0.3172292994875387,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_gbm_reg,,,,,,0.3,,,,,0.54025151318763,,,,,,,,,,,,,,,,,,,,,,,0.54025151318763,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_gbm_reg,,,,,,0.5,,,,,0.5012937390788932,,,,,,,,,,,,,,,,,,,,,,,0.5012937390788932,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_gbm_clf,,,,,,0.1,,,,,-0.05455175025484875,,,,,,,,,,,,,,,,,,,,,,,-0.0545517502548487,4.85722573273506e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_gbm_clf,,,,,,0.2,,,,,0.35483437329742334,,,,,,,,,,,,,,,,,,,,,,,0.3548343732974233,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_gbm_clf,,,,,,0.3,,,,,0.4279501311472544,,,,,,,,,,,,,,,,,,,,,,,0.4279501311472544,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,R1_gbm_clf,,,,,,0.5,,,,,0.32187824828300354,,,,,,,,,,,,,,,,,,,,,,,0.3218782482830035,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R2_cnn_clf,,,,,,0.1,,,,,-0.1227021251745514,,,,,,,,,,,,,,,,,,,,,,,-0.1227021251745514,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,R2_cnn_clf,,,,,,0.2,,,,,-0.12431530564856962,,,,,,,,,,,,,,,,,,,,,,,-0.1243153056485696,1.3877787807814457e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,R2_cnn_clf,,,,,,0.3,,,,,-0.2337987020310561,,,,,,,,,,,,,,,,,,,,,,,-0.2337987020310561,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,R2_cnn_clf,,,,,,0.5,,,,,-0.19933921644494024,,,,,,,,,,,,,,,,,,,,,,,-0.1993392164449402,2.7755575615628914e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_exact,,,,,,0.1,,,,,0.0247816855009227,,,,,,,,,,,,,,,,,,,,,,,0.0247816855009227,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_exact,,,,,,0.2,,,,,0.14519911919558093,,,,,,,,,,,,,,,,,,,,,,,0.1451991191955809,2.7755575615628914e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_exact,,,,,,0.3,,,,,0.32646312970357166,,,,,,,,,,,,,,,,,,,,,,,0.3264631297035716,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_exact,,,,,,0.5,,,,,0.478727292379026,,,,,,,,,,,,,,,,,,,,,,,0.478727292379026,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_E1_fn_only,,,,,,0.1,,,,,0.0247816855009227,,,,,,,,,,,,,,,,,,,,,,,0.0247816855009227,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_E1_fn_only,,,,,,0.2,,,,,0.14519911919558093,,,,,,,,,,,,,,,,,,,,,,,0.1451991191955809,2.7755575615628914e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_E1_fn_only,,,,,,0.3,,,,,0.32646312970357166,,,,,,,,,,,,,,,,,,,,,,,0.3264631297035716,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_E1_fn_only,,,,,,0.5,,,,,0.478727292379026,,,,,,,,,,,,,,,,,,,,,,,0.478727292379026,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_E6_risk_weighted,,,,,,0.1,,,,,0.6602715996903047,,,,,,,,,,,,,,,,,,,,,,,0.6602715996903047,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_E6_risk_weighted,,,,,,0.2,,,,,0.6722671878964611,,,,,,,,,,,,,,,,,,,,,,,0.6722671878964611,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_E6_risk_weighted,,,,,,0.3,,,,,0.49885669170869656,,,,,,,,,,,,,,,,,,,,,,,0.4988566917086965,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,dE_E6_risk_weighted,,,,,,0.5,,,,,0.49234959980524323,,,,,,,,,,,,,,,,,,,,,,,0.4923495998052432,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,PKL,,,,,,0.1,,,,,0.23356401966406243,,,,,,,,,,,,,,,,,,,,,,,0.2335640196640624,2.7755575615628914e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,PKL,,,,,,0.2,,,,,0.13926050650796484,,,,,,,,,,,,,,,,,,,,,,,0.1392605065079648,5.551115123125783e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,PKL,,,,,,0.3,,,,,0.1959997500439472,,,,,,,,,,,,,,,,,,,,,,,0.1959997500439472,0.0,True
nuScenes,oracle,brake,J,sanity,E_dec,PKL,,,,,,0.5,,,,,0.21732929285324717,,,,,,,,,,,,,,,,,,,,,,,0.2173292928532471,8.326672684688674e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,TIP,,,,,,0.1,,,,,0.09397870983857855,,,,,,,,,,,,,,,,,,,,,,,0.0939787098385785,4.163336342344337e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,TIP,,,,,,0.2,,,,,0.12539595019454033,,,,,,,,,,,,,,,,,,,,,,,0.1253959501945403,2.7755575615628914e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,TIP,,,,,,0.3,,,,,0.12539595019454033,,,,,,,,,,,,,,,,,,,,,,,0.1253959501945403,2.7755575615628914e-17,True
nuScenes,oracle,brake,J,sanity,E_dec,TIP,,,,,,0.5,,,,,0.14926846837999325,,,,,,,,,,,,,,,,,,,,,,,0.1492684683799932,5.551115123125783e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,random,,,,,,0.1,,,,,0.09144122518531253,,,,,,,,,,,,,,,,,,,,,,,0.0914412251853125,2.7755575615628914e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,random,,,,,,0.2,,,,,0.18528879840181753,,,,,,,,,,,,,,,,,,,,,,,0.1852887984018175,2.7755575615628914e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,random,,,,,,0.3,,,,,0.27673002358713,,,,,,,,,,,,,,,,,,,,,,,0.27673002358713,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,random,,,,,,0.5,,,,,0.4620188219889475,,,,,,,,,,,,,,,,,,,,,,,0.4620188219889475,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,criticality_cheap,,,,,,0.1,,,,,0.0051169687012786414,,,,,,,,,,,,,,,,,,,,,,,0.0051169687012786,4.163336342344337e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,criticality_cheap,,,,,,0.2,,,,,0.008120120163959434,,,,,,,,,,,,,,,,,,,,,,,0.0081201201639594,3.469446951953614e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,criticality_cheap,,,,,,0.3,,,,,-0.04155648693410401,,,,,,,,,,,,,,,,,,,,,,,-0.041556486934104,1.3877787807814457e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,criticality_cheap,,,,,,0.5,,,,,-0.04155648693410401,,,,,,,,,,,,,,,,,,,,,,,-0.041556486934104,1.3877787807814457e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,gate_ridge,,,,,,0.1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,gate_ridge,,,,,,0.2,,,,,0.056206833299475525,,,,,,,,,,,,,,,,,,,,,,,0.0562068332994755,2.7755575615628914e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,gate_ridge,,,,,,0.3,,,,,0.056206833299475525,,,,,,,,,,,,,,,,,,,,,,,0.0562068332994755,2.7755575615628914e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,gate_ridge,,,,,,0.5,,,,,0.0628085946015181,,,,,,,,,,,,,,,,,,,,,,,0.0628085946015181,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,gate_gbm,,,,,,0.1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,gate_gbm,,,,,,0.2,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,gate_gbm,,,,,,0.3,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,gate_gbm,,,,,,0.5,,,,,0.026285748924041594,,,,,,,,,,,,,,,,,,,,,,,0.0262857489240415,9.367506770274758e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_mlp_reg,,,,,,0.1,,,,,0.026285748924041594,,,,,,,,,,,,,,,,,,,,,,,0.0262857489240415,9.367506770274758e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_mlp_reg,,,,,,0.2,,,,,0.030775317321001854,,,,,,,,,,,,,,,,,,,,,,,0.0307753173210018,5.204170427930421e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_mlp_reg,,,,,,0.3,,,,,0.03428588639762831,,,,,,,,,,,,,,,,,,,,,,,0.0342858863976283,6.938893903907228e-18,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_mlp_reg,,,,,,0.5,,,,,0.03428588639762831,,,,,,,,,,,,,,,,,,,,,,,0.0342858863976283,6.938893903907228e-18,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_mlp_clf,,,,,,0.1,,,,,0.9370714227081094,,,,,,,,,,,,,,,,,,,,,,,0.9370714227081094,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_mlp_clf,,,,,,0.2,,,,,0.937578840322055,,,,,,,,,,,,,,,,,,,,,,,0.937578840322055,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_mlp_clf,,,,,,0.3,,,,,0.937578840322055,,,,,,,,,,,,,,,,,,,,,,,0.937578840322055,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_mlp_clf,,,,,,0.5,,,,,0.9437931667005246,,,,,,,,,,,,,,,,,,,,,,,0.9437931667005246,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_gbm_reg,,,,,,0.1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_gbm_reg,,,,,,0.2,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_gbm_reg,,,,,,0.3,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_gbm_reg,,,,,,0.5,,,,,-0.025209024497524733,,,,,,,,,,,,,,,,,,,,,,,-0.0252090244975247,3.469446951953614e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_gbm_clf,,,,,,0.1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_gbm_clf,,,,,,0.2,,,,,0.05920998476215632,,,,,,,,,,,,,,,,,,,,,,,0.0592099847621563,2.0816681711721685e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_gbm_clf,,,,,,0.3,,,,,0.08998530208315816,,,,,,,,,,,,,,,,,,,,,,,0.0899853020831581,6.938893903907228e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,R1_gbm_clf,,,,,,0.5,,,,,0.9932782560075849,,,,,,,,,,,,,,,,,,,,,,,0.9932782560075848,1.1102230246251565e-16,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,dE_E1_fn_only,,,,,,0.1,,,,,0.0005074176139456607,,,,,,,,,,,,,,,,,,,,,,,0.0005074176139456,6.071532165918825e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,dE_E1_fn_only,,,,,,0.2,,,,,0.0005074176139456607,,,,,,,,,,,,,,,,,,,,,,,0.0005074176139456,6.071532165918825e-17,True
nuPlan,n/a,idm,scalar_J,sanity,E_dec,dE_E1_fn_only,,,,,,0.3,,,,,0.0005074176139456607,,,,,,,,,,,,,,,,,,,,,,,0.0005074176139456,6.071532165918825e-17,True
