quota,policy,mode,total_risk,risk_sd,risk_all_cheap,risk_all_full,risk_oracle,risk_reduction,eta,frac_of_full_gain,n_selected,std_err_total,seq
0.2,random,pooled,32.21811713208697,0.9665532807041866,33.32451546223871,28.9293351851919,14.918109394098149,1.106398330151741,0.06010941658332712,0.25172990876614226,31,175.8125,0000
0.2,lowest_confidence,pooled,34.88391055134461,0.0,33.32451546223871,28.9293351851919,14.918109394098149,-1.5593950891059052,-0.08472023725506331,-0.35479661602269646,31,180.0,0000
0.2,lowest_min_confidence,pooled,38.621514224191756,0.0,33.32451546223871,28.9293351851919,14.918109394098149,-5.2969987619530485,-0.2877801751381311,-1.2051835028510336,31,189.0,0000
0.2,highest_uncertainty,pooled,35.799977445310695,0.0,33.32451546223871,28.9293351851919,14.918109394098149,-2.4754619830719875,-0.13448915415143084,-0.5632219447288042,31,184.0,0000
0.2,highest_entropy,pooled,34.09900027090665,0.0,33.32451546223871,28.9293351851919,14.918109394098149,-0.7744848086679426,-0.042076916362748816,-0.1762122961628166,31,180.0,0000
0.2,scene_complexity,pooled,34.62599015254916,0.0,33.32451546223871,28.9293351851919,14.918109394098149,-1.3014746903104495,-0.07070770282326637,-0.29611406319490746,31,182.0,0000
0.2,criticality_heuristic,pooled,34.48175603304653,0.0,33.32451546223871,28.9293351851919,14.918109394098149,-1.1572405708078222,-0.06287162015896612,-0.2632976346502425,31,178.0,0000
0.2,riskweighted_uncertainty,pooled,38.43905707262056,0.0,33.32451546223871,28.9293351851919,14.918109394098149,-5.114541610381849,-0.27786747676041723,-1.1636704954042048,31,183.0,0000
0.2,learned_uncertainty,pooled,23.822119158668535,0.0,33.32451546223871,28.9293351851919,14.918109394098149,9.502396303570173,0.5162548445575024,2.162003764258558,31,148.0,0000
0.2,learned_criticality,pooled,24.2209636563199,0.0,33.32451546223871,28.9293351851919,14.918109394098149,9.103551805918809,0.49458605727904936,2.071257885247799,31,154.0,0000
0.2,learned_unc_crit,pooled,24.137092378266736,0.0,33.32451546223871,28.9293351851919,14.918109394098149,9.187423083971971,0.49914269249304344,2.0903404422230314,31,155.0,0000
0.2,learned_all_visual,pooled,27.219349652601473,0.0,33.32451546223871,28.9293351851919,14.918109394098149,6.105165809637235,0.33168701087197017,1.3890592478130142,31,148.0,0000
0.2,learned_all,pooled,24.371760597412532,0.0,33.32451546223871,28.9293351851919,14.918109394098149,8.952754864826176,0.4863934236636449,2.0369482707184137,31,156.0,0000
0.2,oracle,pooled,14.918109394098149,0.0,33.32451546223871,28.9293351851919,14.918109394098149,18.40640606814056,1.0,4.1878614545722606,31,137.0,0000
0.2,random,pooled,150.531566685509,3.7153922736687397,162.5921595571808,98.46469223790903,104.49329397686301,12.060592871671787,0.2075874072790428,0.18807218460111094,85,1191.875,0001
0.2,lowest_confidence,pooled,141.45701467685132,0.0,162.5921595571808,98.46469223790903,104.49329397686301,21.135144880329477,0.3637789596960643,0.32958022145337224,85,1144.0,0001
0.2,lowest_min_confidence,pooled,150.04011172849908,0.0,162.5921595571808,98.46469223790903,104.49329397686301,12.552047828681708,0.21604634967148104,0.19573590465047935,85,1208.0,0001
0.2,highest_uncertainty,pooled,154.3812234879678,0.0,162.5921595571808,98.46469223790903,104.49329397686301,8.210936069213005,0.14132696029773487,0.12804086006286783,85,1245.0,0001
0.2,highest_entropy,pooled,157.6701143263289,0.0,162.5921595571808,98.46469223790903,104.49329397686301,4.922045230851893,0.08471843953730036,0.0767540873920138,85,1235.0,0001
0.2,scene_complexity,pooled,158.87359677674473,0.0,162.5921595571808,98.46469223790903,104.49329397686301,3.7185627804360593,0.06400405142670808,0.0579870519745062,85,1249.0,0001
0.2,criticality_heuristic,pooled,159.01273090156974,0.0,162.5921595571808,98.46469223790903,104.49329397686301,3.5794286556110535,0.06160926930083917,0.05581740251474666,85,1236.0,0001
0.2,riskweighted_uncertainty,pooled,156.79493438483877,0.0,162.5921595571808,98.46469223790903,104.49329397686301,5.797225172342024,0.09978207172268708,0.09040159255751282,85,1231.0,0001
0.2,learned_uncertainty,pooled,145.44408159411722,0.0,162.5921595571808,98.46469223790903,104.49329397686301,17.14807796306357,0.2951534043183254,0.267406131567435,85,1132.0,0001
0.2,learned_criticality,pooled,126.7787425303579,0.0,162.5921595571808,98.46469223790903,104.49329397686301,35.81341702682289,0.6164219674360637,0.5584723445964027,85,1119.0,0001
0.2,learned_unc_crit,pooled,129.88291981659444,0.0,162.5921595571808,98.46469223790903,104.49329397686301,32.709239740586355,0.562992743728671,0.510065984326758,85,1123.0,0001
0.2,learned_all_visual,pooled,140.97760532825248,0.0,162.5921595571808,98.46469223790903,104.49329397686301,21.614554228928313,0.3720305725943589,0.3370561029849474,85,1133.0,0001
0.2,learned_all,pooled,129.20506566936,0.0,162.5921595571808,98.46469223790903,104.49329397686301,33.38709388782078,0.5746599964446013,0.5206364025199418,85,1119.0,0001
0.2,oracle,pooled,104.49329397686301,0.0,162.5921595571808,98.46469223790903,104.49329397686301,58.09886558031778,1.0,0.9059903347041706,85,1076.0,0001
0.2,random,pooled,34.80548795322602,1.606629288416327,38.69920303520876,21.297613876263306,21.29885119163785,3.893715081982741,0.22377220397536918,0.22375629296943486,44,940.625,0002
0.2,lowest_confidence,pooled,35.23010825355243,0.0,38.69920303520876,21.297613876263306,21.29885119163785,3.469094781656331,0.19936923188930192,0.19935505602216846,44,954.0,0002
0.2,lowest_min_confidence,pooled,34.84043851500943,0.0,38.69920303520876,21.297613876263306,21.29885119163785,3.8587645201993297,0.22176359161525047,0.22174782342885588,44,947.0,0002
0.2,highest_uncertainty,pooled,36.39590589930606,0.0,38.69920303520876,21.297613876263306,21.29885119163785,2.303297135902703,0.13237072196064395,0.13236130992775857,44,966.0,0002
0.2,highest_entropy,pooled,35.78872189629955,0.0,38.69920303520876,21.297613876263306,21.29885119163785,2.910481138909212,0.16726564871069421,0.16725375552341729,44,952.0,0002
0.2,scene_complexity,pooled,36.55310556945261,0.0,38.69920303520876,21.297613876263306,21.29885119163785,2.1460974657561493,0.12333644084036671,0.12332767117725724,44,954.0,0002
0.2,criticality_heuristic,pooled,37.36698267596345,0.0,38.69920303520876,21.297613876263306,21.29885119163785,1.3322203592453121,0.07656284029322899,0.0765573964008035,44,935.0,0002
0.2,riskweighted_uncertainty,pooled,35.17254620196067,0.0,38.69920303520876,21.297613876263306,21.29885119163785,3.52665683324809,0.20267732888120427,0.20266291779651505,44,927.0,0002
0.2,learned_uncertainty,pooled,33.16822811215064,0.0,38.69920303520876,21.297613876263306,21.29885119163785,5.5309749230581176,0.31786569448604024,0.31784309309560194,44,920.0,0002
0.2,learned_criticality,pooled,31.630669071965528,0.0,38.69920303520876,21.297613876263306,21.29885119163785,7.068533963243233,0.4062293697730554,0.4062004854085171,44,922.0,0002
0.2,learned_unc_crit,pooled,31.0204118878253,0.0,38.69920303520876,21.297613876263306,21.29885119163785,7.6787911473834605,0.44130091255715753,0.4412695344801945,44,919.0,0002
0.2,learned_all_visual,pooled,33.21066905841513,0.0,38.69920303520876,21.297613876263306,21.29885119163785,5.488533976793633,0.3154266089637457,0.31540418100103224,44,917.0,0002
0.2,learned_all,pooled,32.716031073081936,0.0,38.69920303520876,21.297613876263306,21.29885119163785,5.983171962126825,0.34385350456792574,0.34382905535102337,44,930.0,0002
0.2,oracle,pooled,21.29885119163785,0.0,38.69920303520876,21.297613876263306,21.29885119163785,17.40035184357091,1.0,0.9999288964149627,44,876.0,0002
0.2,random,pooled,14.168222593941486,0.8448607644824158,15.377761979703605,8.929766407634194,7.059459388880379,1.2095393857621186,0.1454069953041244,0.18758378045441657,29,212.125,0003
0.2,lowest_confidence,pooled,11.181388980723867,0.0,15.377761979703605,8.929766407634194,7.059459388880379,4.196372998979738,0.5044746753513377,0.6508027110249643,29,200.0,0003
0.2,lowest_min_confidence,pooled,14.660054803750036,0.0,15.377761979703605,8.929766407634194,7.059459388880379,0.7177071759535689,0.08628048428357793,0.11130702059760084,29,213.0,0003
