sample_token,tip_cheap,tip_full,G_TIP
000cf4dfaab54d21a7314036fde74966,-0.03348647430539131,-0.012580166570842266,0.020906307734549046
0073c1a820274b22b954dca66b35d7e5,-0.06777717173099518,-0.04276829957962036,0.025008872151374817
007eef047a064d9ca8b7671d85ea3609,-0.050769250839948654,-0.050769250839948654,0.0
00e9bfb3dd2a4a58b322433e6a36d44d,-0.10034269094467163,-0.10737629234790802,-0.007033601403236389
010612c3b6aa4aa4ae152fc3d819e021,-0.01674371026456356,-0.030227264389395714,-0.013483554124832153
010e6fcca00f4e94ba530ce141c7bf24,-0.004995743278414011,-0.006974261254072189,-0.0019785179756581783
0171207ee4304dc290a9cf27b0a0c2f3,-0.07592954486608505,-0.07592954486608505,0.0
017fcf87f7404bed9919b11be0b5562b,-0.024012157693505287,-0.023948831483721733,6.332620978355408e-05
025c656847f94b09baa7648ca5d70cc8,-0.01019715704023838,-0.004603373818099499,0.005593783222138882
02f64cc49e0640f99b3f54903224c610,-0.10085895657539368,-0.07983372360467911,0.02102523297071457
036a87945450427786a9ce565bd1e0d2,-0.011181681416928768,-0.02192619815468788,-0.010744516737759113
03b428b824ef4fa5a2616198036c35c6,-0.01576276123523712,-0.008865460753440857,0.006897300481796265
03dab2f26ac2455fbda1567321c706cf,-0.0009121446055360138,-0.0009121446055360138,0.0
03f676f5fd424934a8e3fc22604dc3c7,-0.08453220129013062,-0.09643345326185226,-0.01190125197172165
0411eee335df4ef895f140396950a569,-0.009188179858028889,-0.009009303525090218,0.0001788763329386711
044272282fe147918ba8422210de35bd,-0.006444453727453947,-0.005833944771438837,0.00061050895601511
04ed9c2ff5114dc7a4e64cba2c0062c2,-0.09531719982624054,-0.09231394529342651,0.003003254532814026
06c90758caf944608f9ba8087667c567,-0.07495992630720139,-0.1032838523387909,-0.028323926031589508
070378543a5f42f4a0f527bf5dd2366e,-0.03782399371266365,-0.00703467708081007,0.03078931663185358
0729893238404ab4855b6180ea85aa1e,-0.016755936667323112,-0.025304432958364487,-0.008548496291041374
07a022e7759a462aaab2e9bab0b9dd42,-0.026230955496430397,-0.041997238993644714,-0.015766283497214317
07c67a2d418948a48107dc568b370824,-0.0023801689967513084,-0.004884802270680666,-0.0025046332739293575
07e0bbd14bfc44c2962c1d0be3ca687f,-0.0033861473202705383,-0.0028549483977258205,0.0005311989225447178
08064c1d5ec84bd08fcf9b3acebd8e36,-0.14149148762226105,-0.11315883696079254,0.028332650661468506
087dfdeef74b4ad0adf297d750097c42,-0.0036080230493098497,-0.0017102304846048355,0.0018977925647050142
093ed49120a943e5884dea0d26f4c53a,-0.02022741362452507,-0.013710959814488888,0.006516453810036182
0967f8b7910c426ca134ec87b1d9cb0c,-0.06012618914246559,-0.06606771796941757,-0.005941528826951981
09742d648cdb48e880ddeb123f33a529,-0.08846065402030945,-0.08246047049760818,0.006000183522701263
09932477b0e94956add44cb573924a07,-0.019259359687566757,-0.018326211720705032,0.0009331479668617249
09e74cd39b204772a30a985e3a1cba94,-0.06400393694639206,-0.05694155767560005,0.0070623792707920074
0a19b2644364427b987a754a6159be58,-0.03185943886637688,-0.03716964274644852,-0.00531020388007164
0a3de46504504b028132df207871842a,-0.0758553296327591,-0.054995398968458176,0.02085993066430092
0a71cd9e2ee94dfda79f9d87df741bba,-0.02880445308983326,-0.028446713462471962,0.0003577396273612976
0b09ec030a654aa687bcbd62daf030fa,-0.005439149681478739,-0.00630170525982976,-0.0008625555783510208
0ba0c2a1f13e415b8462704e5d5748d3,-0.033709824085235596,-0.03952881693840027,-0.005818992853164673
0c0d457506954f9ca28799e126b9cc1f,-0.013805249705910683,-0.01426002662628889,-0.00045477692037820816
0d93136f6245485a81c9069422e99122,-0.14484035968780518,-0.14724546670913696,-0.002405107021331787
0dca4eeb674d410e8d34356df2767c22,-0.0025010656099766493,-0.005091375205665827,-0.0025903095956891775
