sample_token,pkl_cheap,pkl_full,G_PKL
00555b2de3954c988621617787d900f1,0.3476106524467468,0.3476106524467468,0.0
008c89588f2c409a897a8136668b363e,0.1360851377248764,0.1567925214767456,-0.0207073837518692
00e3ea12ab3c40ca85b5d19afe3df599,0.6575851440429688,0.2499261051416397,0.40765903890132904
00ee093616ef4d0abaafa4d9cf12d0bd,0.4591577649116516,0.5054847598075867,-0.04632699489593506
018544073581453fa7369ad7063135bf,0.5856796503067017,0.108934186398983,0.47674546390771866
01df0413f9bb47478af656d87047fd6a,4.2127790451049805,4.2127790451049805,0.0
020dfd38919349dea80f90e5c326a3de,0.05334240943193436,0.05334240943193436,0.0
02b64c010ed84f8b87c4546571e4796d,200.72149658203125,200.72149658203125,0.0
03635bc0b8154a5790ee994192ba9017,0.3537541329860687,0.19277127087116241,0.1609828621149063
03f0ff95697543d2a63bf2ecc88c2f14,8.387094497680664,13.66887378692627,-5.2817792892456055
043dd37c4abb4970a148404098f7b7ab,0.07484555244445801,0.05201609805226326,0.022829454392194748
046f9ae6c3b14cb9a778eb7a5dd779a5,1.9162851572036743,0.2658887505531311,1.6503964066505432
047f8d54fab943b5b08b950bd2d1123a,0.07732926309108734,0.05239487066864967,0.024934392422437668
04a58655c5f847118011c66becbf23b8,8.574930191040039,7.330357551574707,1.244572639465332
05b837922fbd46fbab76efda7cea2373,14.380945205688477,10.307361602783203,4.073583602905273
061392f48e344b279c07eb6fb875df24,1.0841244459152222,0.5869772434234619,0.49714720249176025
06cc9133c0684cf2b676cf5f7c49e88b,61.577632904052734,50.44354248046875,11.134090423583984
06e3204145384701825d1c3cdc707f35,18.961841583251953,16.41980743408203,2.542034149169922
071f9d7f2c4f48fcb72fc17756bedfa7,3.7576026916503906,2.2865240573883057,1.471078634262085
0723a8ca18824b5ea36ae831977f6b3c,8.882536888122559,1.661178469657898,7.221358418464661
07794b6977294d6185f1b4567cd10e4b,17.23699951171875,14.52273178100586,2.7142677307128906
084cd90f5e4e49329d25632399b352f1,3.3343987464904785,3.3343987464904785,0.0
086488777f874869b694b023382c61f7,2.1427438259124756,2.1427438259124756,0.0
0873980b44db4b76b01fc3ca14e96963,14.79996109008789,10.736265182495117,4.063695907592773
08adc1f8ccb941ebbcb6be4b90477b7f,10.466362953186035,10.466362953186035,0.0
08d8f55f3d0f46ff8c7490f8ac23e8ea,13.015064239501953,10.107889175415039,2.907175064086914
090cc8955ca24ab290e29ce76f3b088b,8.572530746459961,8.572530746459961,0.0
09c20b036021493ea64c166cd51ac14c,0.6376773118972778,0.6376773118972778,0.0
0a597f318c934343bc353de70102be6e,4.433507442474365,5.150730133056641,-0.7172226905822754
0aa8264e9c3e4270a6bc5ee4c417946c,0.06146171689033508,0.04794590547680855,0.013515811413526535
0b03409f980d495f8895785ec6963cb6,0.06820008903741837,0.052612338215112686,0.01558775082230568
0bc4310298d34311a063c0fc07879f4f,0.03254984691739082,0.03705126419663429,-0.004501417279243469
0c6013f2ffd8405794d09dff6f7f412d,191.13796997070312,191.13796997070312,0.0
0c7e29325ae5462ca0fd1d45b2fcda8b,0.3679603636264801,0.5561100244522095,-0.18814966082572937
0ca7e4ab1f17416b9b40a867becc746e,18.719045639038086,15.954994201660156,2.7640514373779297
0d2c39d562e7477fa7b158cd1478667c,9.704712867736816,9.704712867736816,0.0
0e966fcc0e204fcc99cdf4d6a30b7fbb,49.11448287963867,3.204383373260498,45.910099506378174
0fa318e62d0540f5a20cda4b21842eda,0.3726770877838135,0.3726770877838135,0.0
102fb6fa7ea84b9ebd2775d460389d3c,0.18786311149597168,0.18786311149597168,0.0
1232e4600cb4400db443ae7e6a710c1c,44.48051452636719,45.81141662597656,-1.330902099609375
1247776e94cd4c2999df4d8cf07b43ee,2.9460413455963135,3.3125669956207275,-0.36652565002441406
143a8e6ae77e44b08ce72eccd1659302,1.8409407138824463,1.7784976959228516,0.06244301795959473
15800bc3dc714c7097dc5f3eb22d49dc,5.981843948364258,2.944288730621338,3.03755521774292
159259786fa9452984a95541fa7ec1ed,0.049719903618097305,0.036863043904304504,0.012856859713792801
15ab3872150347678f4efca8c640ce75,2.023171901702881,2.023171901702881,0.0
15c9fc58c4544a929763a1f2a34a2269,15.196146011352539,8.114805221557617,7.081340789794922
170cf44f4b394e639564bd69ff0829c7,0.6979271173477173,0.7156162261962891,-0.017689108848571777
171635b86c1643e598b6e2fcb69030cd,2.1672415733337402,1.8197746276855469,0.34746694564819336
176ca096590a49d89567d01694a27c45,2.465492010116577,2.465492010116577,0.0
17893294a75d4ec1918cba9c0c358de1,3.242715358734131,3.242715358734131,0.0
17a00680440148a495caf18f86077781,1.391952395439148,1.391952395439148,0.0
17ea8c857d884c8ebb31ae19381e4322,0.19542036950588226,0.2169000208377838,-0.02147965133190155
1814989d6d634d2ba55a8bfc453c628c,0.815557062625885,0.815557062625885,0.0
182cbaa9d85740f68f3436acc6073ef7,1.8113915920257568,1.8113915920257568,0.0
1946640a90254a28b9e368d4d94562e5,1.0623035430908203,1.0623035430908203,0.0
1a5dbed725a640b2b2f961e07f685ffc,18.395004272460938,28.37982177734375,-9.984817504882812
1ac5ee6af3e847f0bf3b0626ec153179,0.3372650146484375,0.3372650146484375,0.0
1ae0605ba30943989bb5f430815e27a8,17.129884719848633,17.129884719848633,0.0
1c5c0aea435941cc85d436afd450c22b,0.5369114279747009,0.5369114279747009,0.0
1cc4743fc70047ad8eac0777e43cfe57,37.53699493408203,47.176856994628906,-9.639862060546875
1cd5675706444c709853445988445db8,11.627117156982422,11.627117156982422,0.0
1cff332ca9fe445aad327bdd01c29e70,2.6484405994415283,2.3285088539123535,0.3199317455291748
1d0745e306594cd0a5ec16cf63d496c2,1.1938406229019165,1.2698373794555664,-0.0759967565536499
1e443d89682740b6914727baf1e43c78,0.20753905177116394,0.17314116656780243,0.03439788520336151
1e7cd9c4ba56457f945d1912f0e43e73,13.895377159118652,7.231227874755859,6.664149284362793
1e8b732e51b849a484f642c387b75c1b,20.545133590698242,14.169946670532227,6.375186920166016
1e98565f9a204ac3bf6a7fad5b8b0530,13.293292045593262,9.589070320129395,3.704221725463867
1f8ffa340b7a425fb3574477a849c3d9,0.7401508092880249,0.7401508092880249,0.0
1fbeb180dcb940268ce8dc4b6d544f53,2.45835018157959,1.536680817604065,0.9216693639755249
202d65a85c79410f9056991d2b8ca95e,2.399132251739502,2.325045108795166,0.07408714294433594
20c24bdd80bf4904afad6e0c2da15572,10.936019897460938,8.191681861877441,2.744338035583496
20d3a69979874bae88d539b06e3d103a,0.011723838746547699,0.044320520013570786,-0.03259668126702309
21264665e06c47f080828a1be4e7c242,0.8824580907821655,0.8824580907821655,0.0
2129f7f0aa3e45a5b58df9ddd62ecab2,25.246524810791016,5.37774658203125,19.868778228759766
21396e284e314570977466255e4e96f5,9.313005447387695,9.313005447387695,0.0
2202430c861a43888255efaa7740e131,0.7647500038146973,0.7647500038146973,0.0
224e8308c04f400da0f8cc76a51ff19e,0.5172149538993835,0.5557031631469727,-0.03848820924758911
22eab383ab9c492abeeecc4875dc9364,0.46021485328674316,0.46021485328674316,0.0
23f9e9c26d4c47a5afea459f1e7437a6,13.731968879699707,6.548141956329346,7.183826923370361
24684b9c5ad44496ad6214dae1c19581,7.058720588684082,4.83035945892334,2.228361129760742
247c70b9424341c2a1dc5555adce09d6,23.66179656982422,19.251331329345703,4.410465240478516
248f5231a8c94b5da0b58e515ad68298,19.0213623046875,28.97815704345703,-9.956794738769531
259718b177e84706b743f657f9ab7537,9.995662689208984,22.252519607543945,-12.256856918334961
25bb601da8f74d6aadf9cbc447d3c0bb,1.2175524234771729,1.2175524234771729,0.0
26372d156431456ea3093a3d32a0b6db,0.03006402775645256,0.038409385830163956,-0.008345358073711395
263fe6da3d174b45aab50a866d33a89c,0.912946879863739,0.912946879863739,0.0
273ee10b061744d8a23f353cc0dd1973,1.2610547542572021,0.48475950956344604,0.7762952446937561
274763ea86e64977a6e4c7bcc643b8c6,0.8910856246948242,0.7383428812026978,0.15274274349212646
2776d0d502e94091a3b5cfe7b42bb48d,10.161924362182617,10.161924362182617,0.0
2798769c09e8461f9e9f9e93d1733001,4.590280055999756,2.104905605316162,2.4853744506835938
27db88f43951479fb01b30ecb05b42a8,4.209610462188721,3.6410770416259766,0.5685334205627441
29924498950847cf978e6bab1c42722c,1.8080312013626099,1.8080312013626099,0.0
299d834e4afe415880ab536ee7cac84c,0.17826297879219055,0.7114669680595398,-0.5332039892673492
29f1d24272df4ee289273295c188b759,7.821160316467285,7.339302062988281,0.4818582534790039
2a16bef3c1494de3a582f298fea9fa0e,0.43090546131134033,0.5732328295707703,-0.14232736825942993
2a2d180d999843f6b2b9756b60624576,1.5723700523376465,1.5723700523376465,0.0
2a5b7ca84a824dc3bff2159ec8c180ac,14.545686721801758,14.545686721801758,0.0
2ab351dd2aa44cc59b4df94feb2b5fa1,12.036402702331543,8.90566349029541,3.130739212036133
2b297685ee644a94bcfebde73186796d,0.6074560880661011,0.6074560880661011,0.0
2bb61f7343cf45ec857b602f72f2d319,1.5263739824295044,1.534105896949768,-0.007731914520263672
2bb732577bc3469faffcf42f96a56d0f,5.644660949707031,6.125009536743164,-0.4803485870361328
2bd8c7c927914921a022c2ad3b9d025f,0.04460078105330467,0.04882447421550751,-0.004223693162202835
2c5ddecd3e2048598d9e8259e9765874,3.435912609100342,3.4092068672180176,0.02670574188232422
2c5e5aed2bc849f49b8f74d867bf6ae0,1.763176679611206,1.763176679611206,0.0
2ed4898428f6463dbb254de49bbf426d,2.12978458404541,2.12978458404541,0.0
2f1ea51cd0a94a4d99f3e7ba83afde28,49.81513977050781,49.13358688354492,0.6815528869628906
2ff5689a089844f0a2097b1883916003,66.49417114257812,54.586097717285156,11.908073425292969
3057b6636fb24702802896cd944f9593,18.495393753051758,15.321493148803711,3.173900604248047
3082b36a962f4174aff23dd948f5ff85,0.916563093662262,0.7848575115203857,0.13170558214187622
30d2d1e393ef48b1a3f866d8519dceda,0.012128181755542755,0.03133353963494301,-0.019205357879400253
30eb523939e2405cb8e510c9aaf080c7,16.792118072509766,27.907062530517578,-11.114944458007812
30ec9fa5b6f54b0483f9bcfaf2907fd5,0.028044454753398895,0.028044454753398895,0.0
30fef0d4880a4412ad9f68b10d8955d1,0.6655244827270508,0.6655244827270508,0.0
