https://d1qinkmu0ju04f.cloudfront.net/public/nuplan-v1.1/sensor_blobs/mini_set/nuplan_mini_sensor.txt	official download page (logged in), 'Mini Sensors Metadata' link, copied by the user 2026-09-14
https://motional-nuplan.s3.amazonaws.com/public/nuplan-v1.1/sensor_blobs/mini_set/nuplan-v1.1_mini_camera_0.zip	official download page (logged in), 'Camera 0' link, copied by the user 2026-09-14
