cell,arch,joint_lo,joint_hi,official_lo,official_hi,width_ratio_joint_over_official
KITTI|oracle|traj|JB,R1_gbm_reg,0.2765958516150851,0.8795837714200375,0.2881110038153172,0.8879004427167645,1.0053326729282916
KITTI|oracle|traj|JB,R1_gbm_clf,0.294097291819145,0.8090308028705029,0.3015341999697457,0.8301772309030292,0.9740665835361106
KITTI|mono|brake|J,gate_ridge,0.035965750393943514,0.23056572505205897,0.0232993063261869,0.2303254258386317,0.9399778883766289
KITTI|mono|brake|J,gate_gbm,0.04040296589889326,0.3147568150417179,0.0373089045631007,0.3082975984393788,1.012418065190878
KITTI|mono|brake|J,R1_mlp_reg,0.019565670575455107,0.3424607240892483,0.0172302273018477,0.3478142221336209,0.9767413382432725
KITTI|mono|brake|J,R1_mlp_clf,-0.019104580298034902,0.3090938943313606,-0.0191045802980349,0.3021126255111454,1.0217337947468554
KITTI|mono|brake|J,R1_gbm_reg,0.04658551493521532,0.3897492922080941,0.0464063130839233,0.400261012243193,0.9697872547353711
KITTI|mono|brake|J,R1_gbm_clf,-0.06689710393682555,0.38910851251721573,-0.0464673528285243,0.3952078086349904,1.0324456891418612
KITTI|mono|traj|JB,gate_ridge,8.79819498445961e-05,0.35663784630319584,-0.0011262932438224,0.3542624786275552,1.003267105136326
KITTI|mono|traj|JB,gate_gbm,0.007536819580479295,0.35466331598178097,0.0068911933011706,0.3546387321117391,0.9982140997707963
KITTI|mono|traj|JB,R1_mlp_reg,0.03943989876452812,0.30525196498262397,0.0390974670623375,0.3045372403661933,1.001402551356966
KITTI|mono|traj|JB,R1_mlp_clf,-0.0006057161436777345,0.45755122376742535,-0.0022776327287751,0.4575636458912951,0.9963371302506342
KITTI|mono|traj|JB,R1_gbm_reg,0.014008915195373202,0.46858694119756267,0.0141617582833024,0.4685869411975626,1.0003363437891999
KITTI|mono|traj|JB,R1_gbm_clf,-0.1897302982180723,0.4170475262372515,-0.1936119992633237,0.4368398164413405,0.962449166360351
nuPlan|n/a|pdm_closed|safety,gate_ridge,0.8350199449809846,0.9999892301259363,0.717805463078389,0.9999891727405577,0.5846166149791336
nuPlan|n/a|pdm_closed|safety,gate_gbm,0.8488561642184624,0.993078401003754,0.7731275605129186,0.9930610966799792,0.6557537304167245
nuPlan|n/a|pdm_closed|safety,R1_mlp_reg,0.003467848926749671,0.1547302463019746,0.0035261804612773,0.1547302463019746,1.0003857801984577
nuPlan|n/a|pdm_closed|safety,R1_mlp_clf,-0.12816304170845108,0.1547302463019746,-0.128163041708451,0.1547302463019746,1.0000000000000004
nuPlan|n/a|pdm_closed|safety,R1_gbm_reg,-0.0010691682643650807,0.08005828079167701,-0.001069168264365,0.080058280791677,1.000000000000001
nuPlan|n/a|pdm_closed|safety,R1_gbm_clf,0.0,0.14905470580340782,0.0,0.1394326258516361,1.069008812629048
nuPlan|n/a|pdm_closed|scalar_J,gate_ridge,0.8308484683882006,0.9992983712992952,0.7358864312842378,0.999094498100738,0.6399876149256938
nuPlan|n/a|pdm_closed|scalar_J,gate_gbm,0.9028780796456154,0.9903982987544955,0.881729452433555,0.9907220729194038,0.8029921541361912
nuPlan|n/a|pdm_closed|scalar_J,R1_mlp_reg,0.015183269238473554,0.15134841317690695,0.0027410231282591,0.1513444535210537,0.9162987932278293
nuPlan|n/a|pdm_closed|scalar_J,R1_mlp_clf,0.07485097662483314,0.45210888387777476,0.0734823872611869,0.4755204019681612,0.938363770221844
nuPlan|n/a|pdm_closed|scalar_J,R1_gbm_reg,0.05719734659102678,0.1435948402209853,0.0587176671821242,0.144724180031861,1.0045459438740971
nuPlan|n/a|pdm_closed|scalar_J,R1_gbm_clf,-0.005378262409145023,0.08107455031806345,-0.0056511562702857,0.0810745503180634,0.9968533682586646
nuPlan|n/a|idm|scalar_J,gate_ridge,0.0,0.10913513081490492,0.0,0.1108146344926796,0.9848440263737401
nuPlan|n/a|idm|scalar_J,gate_gbm,0.0,0.0,0.0,0.0,
nuPlan|n/a|idm|scalar_J,R1_mlp_reg,0.004358630486208983,0.0791839939989658,0.0043586304862089,0.0791839939989658,0.9999999999999989
nuPlan|n/a|idm|scalar_J,R1_mlp_clf,0.838843917987336,0.9937169054470574,0.838843917987336,0.9937169054470574,1.0
nuPlan|n/a|idm|scalar_J,R1_gbm_reg,0.0,0.0,0.0,0.0,
nuPlan|n/a|idm|scalar_J,R1_gbm_clf,0.0030961635185894417,0.19938001362121535,0.0030961635185894,0.1993800136212153,1.0000000000000002
