task,variant,signal,scene_normalised,n_frames,n_scenes,eta_10,reduction_frac_10,eta_10_lo,eta_10_hi,eta_10_boot_dropped,eta_20,reduction_frac_20,eta_20_lo,eta_20_hi,eta_20_boot_dropped,eta_30,reduction_frac_30,eta_30_lo,eta_30_hi,eta_30_boot_dropped,eta_50,reduction_frac_50,eta_50_lo,eta_50_hi,eta_50_boot_dropped,spearman_vs_dJ,kendall_vs_dJ,inversion_rate_vs_dJ,top10_overlap_vs_dJ,top20_overlap_vs_dJ
longitudinal,oracle,criticality [scene-z],True,3376,85,0.044196484322939385,0.011062298863607158,-0.09894947449206583,0.20921257570617094,0.0,0.15603612501989964,0.03905555554773821,-0.04419340620293144,0.34892423074353374,0.0,0.2251007938688493,0.05634231533027125,-0.039669795653861376,0.4667206722364918,0.0,0.4270915582813889,0.10690023272688667,0.10452211621078229,0.6604482044611993,0.0,0.05527883217140096,0.044502505893711755,0.446694620394326,0.13609467455621302,0.23555555555555555
longitudinal,oracle,perception_oracle_dE [scene-z],True,3376,85,0.22240350702087575,0.055667189385521086,0.09323465232969981,0.37410549554488703,0.0,0.37310380923921593,0.09338719828473405,0.20738362966050372,0.5394267900167223,0.0,0.4288864617418185,0.10734949376687146,0.2371715939611401,0.624856244036601,0.0,0.42466261555935464,0.10629227282407196,0.04728199136086325,0.6982524223549866,0.0,0.08397192580735172,0.06757470368626575,0.4183090588270479,0.12130177514792899,0.24296296296296296
longitudinal,oracle,best_dE_metric (E6_risk_weighted) [scene-z],True,3376,85,0.48209623266356844,0.12066780171416124,0.27693895627361037,0.6344275809579657,0.0,0.5389055359693922,0.13488706600700337,0.26939443085266235,0.7370877839161089,0.0,0.5469984116616117,0.13691269793100883,0.2706643118608192,0.7481778292478213,0.0,0.6086902403882941,0.15235404937042213,0.35621059719661197,0.7917146100947088,0.0,0.098306114363424,0.07932323025135359,0.4011141231493342,0.1804733727810651,0.27111111111111114
longitudinal,oracle,multimetric_dE_oracle [scene-z],True,3376,85,0.37033357425484525,0.09269381355540565,0.1523931979426712,0.5622558609859323,0.0,0.4408608397368274,0.11034665858927423,0.2612008830151876,0.6149361452135672,0.0,0.49115411872930365,0.12293497396251264,0.2967122511251584,0.6367571603049019,0.0,0.48277756675091127,0.12083833838502121,0.28664751254787185,0.6387962298664284,0.0,0.05742180088463919,0.045833129254884274,0.44410885167464115,0.17455621301775148,0.2074074074074074
longitudinal,oracle,PKL_gain [scene-z],True,3376,85,0.15361436502967085,0.03844939346950404,-0.055139576655036694,0.3234277827978094,0.0,0.22439028093836705,0.056164475248557506,-0.10116143575637215,0.4222470221016753,0.0,0.2953073146539211,0.07391487855551876,-0.06370844598857657,0.528246135300917,0.0,0.3438822458436262,0.08607309462929746,-0.033679410782274946,0.5879948015849554,0.0,0.00719968818808805,0.005791764556393711,0.4888875630201963,0.1390532544378698,0.20148148148148148
longitudinal,oracle,TIP_gain [scene-z],True,3376,85,0.12847013521801764,0.032155838922511296,-0.06850875383587368,0.3135502455316414,0.0,0.15537895639838115,0.038891067448596606,-0.07400893599608083,0.4032950443023272,0.0,0.2690880775537465,0.06735225165835251,-0.05005873846628324,0.4779513577766558,0.0,0.22861369049293076,0.05722158690419542,-0.12121118782708666,0.5019724210826007,0.0,-0.003985160949742823,-0.003167306512505844,0.5051238385468018,0.1301775147928994,0.21481481481481482
lateral,oracle,random,False,3376,85,0.044192968082191676,0.0038841354313577524,-0.24390041389687725,0.24351837350417257,0.0275,0.0842465443690191,0.007404458269120446,-0.3807169534257214,0.3278168624151055,0.0275,0.09336676450846541,0.008206037609062555,-0.46568186469955486,0.44063031277863335,0.0275,0.12108230871877736,0.010641966489567294,-0.617129922360359,0.5286025190413238,0.0275,,,,,
lateral,oracle,uncertainty,False,3376,85,0.30113319975075503,0.02646670231641144,0.0066116355907847695,0.7167587356085446,0.0275,0.4450721481769879,0.03911754686921254,-0.31913701200877026,0.7929588561763772,0.0275,0.29913005497369055,0.026290645220896493,-0.4566668005692306,0.721098371117018,0.0275,0.2699185044737712,0.023723231824027264,-0.9219608752315174,0.722817748582347,0.0275,0.04185952247192031,0.03463391246136441,0.39469285415796074,0.04437869822485207,0.10962962962962963
lateral,oracle,criticality,False,3376,85,-0.15382712052936548,-0.013519919459598712,-1.352011577153171,0.3476382100778075,0.0275,-0.05392525542842579,-0.0047395095723151565,-1.2021683931385894,0.4449961983259934,0.0275,-0.06867878179559969,-0.006036202168151526,-1.2397458251790623,0.4662299242501673,0.0275,0.005088850040273962,0.00044726081103068944,-1.1677102277298865,0.5083013285635736,0.0275,-0.007248993431813367,-0.00595213950916438,0.5121549237742068,0.11834319526627218,0.19111111111111112
lateral,oracle,perception_oracle_dE,False,3376,85,0.07536080230432356,0.006623487289230599,0.0,0.3052048808549682,0.0275,0.10864830297674809,0.00954913737325856,-0.04376561129515662,0.4037937549309451,0.0275,0.21678150452516948,0.01905300230170677,-0.49075027774181423,0.5048809534693233,0.0275,0.1822192431240202,0.016015313051091613,-0.9034335903213743,0.6357163991089426,0.0275,-0.005805267090804784,-0.005345012219740717,0.5116564417177915,0.10946745562130178,0.14222222222222222
lateral,oracle,best_dE_metric (E5_loc_heavy),False,3376,85,0.14638669215858177,0.012865977606096321,-0.20813073690010744,0.4246041364530574,0.0275,0.30867548219750507,0.027129596160297306,-0.15761990521654093,0.6034898296918925,0.0275,0.3811290232570501,0.03349756324124373,-0.005521531818797433,0.7373177128578404,0.0275,0.3233948076077844,0.02842328282206259,-0.2337696616058558,0.686524175169374,0.0275,0.024525814845503997,0.020107664532591586,0.4309581320450886,0.11538461538461539,0.26666666666666666
lateral,oracle,multimetric_dE_oracle,False,3376,85,0.07117878033082031,0.006255927914359232,-0.7578477290525725,0.567193957053741,0.0275,-0.054226193790164044,-0.004765959150250459,-0.9361896156109603,0.4481291223977731,0.0275,-0.1279938256260377,-0.011249422129432675,-1.0949836773510544,0.3602253668350297,0.0275,-0.12061706244245074,-0.010601075831514489,-1.1127425961386945,0.37239126584048565,0.0275,-0.01430682220427609,-0.01166034533560744,0.5192384769539078,0.13313609467455623,0.19407407407407407
lateral,oracle,PKL_gain,False,3376,85,-0.0566925509519101,-0.004982728144369709,-0.8708974369863167,0.3759788061715349,0.0275,0.1068222531856885,0.009388645218043123,-0.6951810917575925,0.4784585244385136,0.0275,0.042024555001851704,0.0036935528468274768,-0.7947017233444256,0.41811635599601443,0.0275,0.042024555001851704,0.0036935528468274768,-0.7909782323103998,0.42280567634480937,0.0275,-0.008436546325812496,-0.007184898260695908,0.5213915298184961,0.1242603550295858,0.18222222222222223
lateral,oracle,TIP_gain,False,3376,85,-0.0566925509519101,-0.004982728144369709,-0.9245437125253526,0.35000311509318466,0.0275,-0.1071038791383455,-0.009413397421585337,-0.9760068136143204,0.3004760415096662,0.0275,-0.09972711595475856,-0.008765051123667152,-0.9760068136143204,0.3048726841212365,0.0275,-0.03911984001760889,-0.003438256430272923,-0.8653469011203638,0.4079558104411157,0.0275,-0.028515525210798972,-0.024480956084928777,0.5767750213857998,0.11242603550295859,0.18666666666666668
lateral,oracle,decision_oracle_dJ,False,3376,85,1.0,0.08789034997907127,1.0,1.0,0.0275,1.0,0.08789034997907127,1.0,1.0,0.0275,1.0,0.08789034997907127,1.0,1.0,0.0275,1.0,0.08789034997907127,1.0,1.0,0.0275,1.0,1.0,0.0,1.0,1.0
lateral,oracle,uncertainty [scene-z],True,3376,85,0.11311780491555652,0.009941963462892571,-0.2930550444057112,0.32928676819668895,0.0275,0.03267575140045677,0.0028718832264152737,-1.095051634857692,0.511797523215316,0.0275,0.37823504951589865,0.033243210876303685,-0.7468771841342611,0.7741878528178012,0.0275,0.35069574312345925,0.030822771599291313,-0.7323359617282298,0.7626266133849815,0.0275,0.02263588606795129,0.01849349378470471,0.43884892086330934,0.09171597633136094,0.20148148148148148
lateral,oracle,criticality [scene-z],True,3376,85,-0.24350797423240803,-0.02140200107798101,-1.2300098865351634,0.1464496062789731,0.0275,-0.059359985386695784,-0.005217169890389249,-1.176596627124145,0.4234154756832655,0.0275,0.07073798644932548,0.006217186385846018,-1.0932331669569202,0.5643783770282675,0.0275,0.005088850040273962,0.00044726081103068944,-1.2397458251790623,0.4865070665774492,0.0275,-0.020633891495061077,-0.016837678030562908,0.5541708542713568,0.1301775147928994,0.21037037037037037
lateral,oracle,perception_oracle_dE [scene-z],True,3376,85,0.1269981445894343,0.011161911374658075,-0.011641501141360231,0.4364993135733623,0.0275,-0.03730713842144683,-0.003278937452578619,-0.7111559993564139,0.4037937549309451,0.0275,0.05195575202483798,0.004566409228888851,-0.9545934795791429,0.5040887647321495,0.0275,0.17484247994043536,0.015366966753173613,-0.9590795906491357,0.6206852408355238,0.0275,-0.02517008827043525,-0.02057041537279296,0.567274914778424,0.10355029585798817,0.1985185185185185
lateral,oracle,best_dE_metric (E5_loc_heavy) [scene-z],True,3376,85,0.22753108717804238,0.01999778688319672,0.0,0.4215519392962898,0.0275,0.22753108717804238,0.01999778688319672,-0.14696906142475083,0.5133488406978398,0.0275,0.36637549688987203,0.03220087064540699,-0.015303182620466035,0.7067462966117761,0.0275,0.4881841557653462,0.042906676304453724,0.06469905261925628,0.8218596728979428,0.0275,0.028456667112963845,0.023203450254292757,0.4210199004975124,0.10059171597633136,0.19555555555555557
lateral,oracle,multimetric_dE_oracle [scene-z],True,3376,85,0.20189893518653626,0.0177449680739465,-0.3504728292918604,0.6177300995479743,0.0275,0.02691820122929655,0.0023658501268499403,-0.9281949558269753,0.5178398646384746,0.0275,-0.1132402992588617,-0.00995272953359612,-1.0942985045547438,0.4230216459262974,0.0275,-0.1132402992588617,-0.00995272953359612,-1.1295743918470738,0.4185159424384813,0.0275,-0.004253315826882903,-0.0034691844257140974,0.5054722334819619,0.12130177514792899,0.1925925925925926
lateral,oracle,PKL_gain [scene-z],True,3376,85,0.06797069092584118,0.005973967813791465,-0.6153146513875589,0.4873771319192865,0.0275,0.1572335813721239,0.013819314495258752,-0.7405974932401895,0.589310019571724,0.0275,0.16461034455571083,0.014467660793176936,-0.7405974932401895,0.6343139286855285,0.0275,0.13054571320490135,0.011473708421846245,-0.771918058652036,0.5955995392740493,0.0275,0.004164294240300327,0.0034102046909760915,0.4937563971340839,0.12721893491124261,0.1837037037037037
lateral,oracle,TIP_gain [scene-z],True,3376,85,-0.0566925509519101,-0.004982728144369709,-0.9245437125253526,0.35000311509318466,0.0275,-0.04931578776832106,-0.0043343818464513404,-1.0055212609496262,0.46340740572679495,0.0275,-0.04193902458473621,-0.0036860355485333397,-1.0055212609496262,0.46518794774682315,0.0275,0.018668251352413463,0.0016407591448608899,-0.9024883075743503,0.5401588144400902,0.0275,-0.01689469382520312,-0.01377860300552429,0.5415221383391144,0.13313609467455623,0.18814814814814815
plannerC_path_dev,oracle,random,False,3376,85,0.05480915753168666,0.00718939370535109,-0.010035813922655106,0.11904910221475073,0.0,0.102115655654488,0.015432854014436823,0.002282490648697495,0.17226338648216902,0.0,0.14083761404433445,0.02178202466835767,0.023093907563596434,0.23396797980843637,0.0,0.22902952813906344,0.03542183574721018,0.07106284179032708,0.3433258217522112,0.0,,,,,
plannerC_path_dev,oracle,uncertainty,False,3376,85,0.04872723527718929,0.006391619473049868,-0.08051543264831966,0.147282237057817,0.0,0.025249475713213898,0.0038159816937528724,-0.12390301796738465,0.17133759100230067,0.0,0.08180140027443626,0.012651450614060214,-0.09943869889645811,0.23381011035873356,0.0,0.17386156826778726,0.02688952801838975,-0.025708770939527843,0.3399347223391117,0.0,-0.023250311643133376,-0.01771718995666259,0.5113231431142851,0.17751479289940827,0.3022222222222222
plannerC_path_dev,oracle,criticality,False,3376,85,0.15687228912720125,0.020577157153767515,0.06461867108782801,0.25085282564201883,0.0,0.22659698303519604,0.03424585717910241,0.08452022655199004,0.34359152030108575,0.0,0.26197180875433657,0.04051670741102551,0.1001967368252647,0.40987202942479123,0.0,0.2848539802748366,0.044055676939210114,0.07602320346186067,0.4601500930526587,0.0,0.05609798970593637,0.04068335026832879,0.47760662325263264,0.1893491124260355,0.30962962962962964
plannerC_path_dev,oracle,perception_oracle_dE,False,3376,85,0.20674751308519937,0.02711935990463642,0.10606507650777898,0.29623288345472487,0.0,0.31671181820692373,0.04786501368186133,0.18152466691777996,0.4148288572868197,0.0,0.37683628155450916,0.05828171143376944,0.2243368705041897,0.47921108706707366,0.0,0.446869090955133,0.06911302515851472,0.2753066264357092,0.5978792131678782,0.0,0.13314575282436486,0.11006132507608807,0.4273876501364653,0.17455621301775148,0.3288888888888889
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted),False,3376,85,0.4015572706317842,0.052672827750528506,0.2652705467702591,0.5566805501667924,0.0,0.41992946427306993,0.06346441274797929,0.2626954353941481,0.5638921890454218,0.0,0.4230865684701055,0.06543480684333106,0.27483966595191683,0.5630329573546164,0.0,0.45985252933755943,0.07112105104737343,0.2934062636783173,0.6019625022333713,0.0,0.17525088238179626,0.1396789085434342,0.41337729875733364,0.2958579881656805,0.3940740740740741
plannerC_path_dev,oracle,multimetric_dE_oracle,False,3376,85,0.30085746049056766,0.03946389308042771,0.12878640048849024,0.4598888969786516,0.0,0.34062456681097836,0.05147897430254196,0.1830992477750687,0.4796132379023416,0.0,0.3801665931684123,0.05879677930267356,0.24434988085288267,0.5113999758476414,0.0,0.4516982690443041,0.06985990856022518,0.2966328519343201,0.5973590736214209,0.0,0.10728753697882736,0.07950869913239962,0.45293320947646837,0.24260355029585798,0.36592592592592593
plannerC_path_dev,oracle,PKL_gain,False,3376,85,0.8282688591256451,0.10864518248968959,0.7696549282718133,0.8777742129075349,0.0,0.8715797774734596,0.13172283310989114,0.8228063911247498,0.9106265414578136,0.0,0.8899618583421453,0.13764200198821713,0.8454068007047196,0.9261514538908285,0.0,0.902485233519874,0.13957887424285867,0.8528031652594149,0.9354058948848958,0.0,0.7043779390604347,0.6047543153177438,0.1655554372137608,0.6538461538461539,0.7229629629629629
plannerC_path_dev,oracle,TIP_gain,False,3376,85,0.7936541556923346,0.10410472351926725,0.7296385711104613,0.847184773148981,0.0,0.8263690324625067,0.12489008231212158,0.7716564127532822,0.8665086897246496,0.0,0.8429857867070276,0.13037665630537587,0.7936232396091388,0.8812436464504819,0.0,0.8448047926009989,0.13065798478089166,0.7956301198347216,0.8855416711458697,0.0,0.6367986894322043,0.5430336866382709,0.19968154450913073,0.6153846153846154,0.7081481481481482
plannerC_path_dev,oracle,decision_oracle_dJ,False,3376,85,1.0,0.13117139596963714,1.0,1.0,0.0,1.0,0.15113112593287792,1.0,1.0,0.0,1.0,0.15466056291965352,1.0,1.0,0.0,1.0,0.15466056291965352,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,1.0
plannerC_path_dev,oracle,uncertainty [scene-z],True,3376,85,0.07991023027077074,0.010481936456872152,0.01064971112204491,0.1365113943111824,0.0,0.12428701461952738,0.01878363645828523,0.03131077946477502,0.19870706655159165,0.0,0.14917097103763974,0.0230708663519527,0.026310941345700868,0.23610533222643024,0.0,0.2566746244371575,0.03969744190264144,0.10048427528223801,0.39745083189748964,0.0,-0.008096579080841717,-0.006049897668665297,0.5016079458136491,0.13313609467455623,0.2562962962962963
plannerC_path_dev,oracle,criticality [scene-z],True,3376,85,0.10399917308143987,0.013641716712780376,0.03809749940698331,0.17506113136116153,0.0,0.17811125430705885,0.026918154404742954,0.059862387725270604,0.28222853586142077,0.0,0.22902368120233202,0.03542093145668394,0.10494501695858717,0.36025465560949244,0.0,0.31888089684437143,0.04931829901027446,0.16933838617515687,0.46336886165719704,0.0,0.05380273211245004,0.03927167293207408,0.477994884183601,0.15680473372781065,0.28296296296296297
plannerC_path_dev,oracle,perception_oracle_dE [scene-z],True,3376,85,0.21586246893032854,0.02831498138704362,0.09679860136800054,0.33028258060331467,0.0,0.3242227702942678,0.04900015232764954,0.19065302178763072,0.442597735609624,0.0,0.4007706283904429,0.061983410988529185,0.26385487785419826,0.5192449635947816,0.0,0.43735055775542425,0.06764088345567836,0.28159953968004636,0.5829153063978103,0.0,0.12086462331776973,0.08803886401382435,0.4485179074332205,0.20414201183431951,0.3451851851851852
plannerC_path_dev,oracle,best_dE_metric (E6_risk_weighted) [scene-z],True,3376,85,0.344715887889564,0.04521686422738704,0.21157555887930635,0.47203946723679785,0.0,0.35970078120774535,0.05436198406286233,0.212268876120202,0.5018465201655734,0.0,0.35331134662258235,0.05464333175454942,0.1859805204990127,0.49910545058883976,0.0,0.3422762925982366,0.052936644087295315,0.14461674437021338,0.5081162991549909,0.0,0.08171000197731573,0.059986213633559334,0.4640929225597858,0.2455621301775148,0.3496296296296296
plannerC_path_dev,oracle,multimetric_dE_oracle [scene-z],True,3376,85,0.27063664779653,0.03549978689201386,0.10280977243440413,0.41646263727783334,0.0,0.2898676546572539,0.0438080250198734,0.12788618649256184,0.4381430386630743,0.0,0.31940592492246667,0.04939950014838129,0.17344843711236246,0.4653709688198537,0.0,0.3877176503402589,0.05996463005550984,0.21965431580390873,0.5355208280540209,0.0,0.07441672851329921,0.05337015388648828,0.46645024720122746,0.21301775147928995,0.3377777777777778
plannerC_path_dev,oracle,PKL_gain [scene-z],True,3376,85,0.7383866835615407,0.096855212048158,0.6771401269198741,0.8010669315432243,0.0,0.7757124895064249,0.11723430193930175,0.7258709819715222,0.8177823410494581,0.0,0.7660007206903868,0.11847010265883552,0.7245087074385582,0.817700498818133,0.0,0.8322902614111279,0.12872248034239064,0.7735639277037805,0.8798008027604689,0.0,0.5573581055951645,0.43683827957507587,0.24054536024610837,0.5621301775147929,0.6414814814814814
plannerC_path_dev,oracle,TIP_gain [scene-z],True,3376,85,0.7399754948675191,0.09706361864509555,0.6786561487272992,0.7871958390976043,0.0,0.7662284654161869,0.11580097070016954,0.7108511578695462,0.8114781275857362,0.0,0.7824644279146894,0.12101638888589052,0.7228837495823787,0.8208620236137282,0.0,0.8157279440572579,0.12616094301718717,0.7618448482683624,0.8616176529557943,0.0,0.5369662088050361,0.421043206213338,0.2517277382787252,0.5532544378698225,0.6385185185185185
