sample_token,tip_cheap,tip_full,G_TIP
001899e5cdf548fba1e27741e0d172a5,-0.0131675461307168,-0.0131675461307168,0.0
00972ce25a2142b2867ccf11fb8bffeb,-0.06351963430643082,-0.061421290040016174,0.0020983442664146423
020154f4d8cd4e8582c4a02f10d70d7a,-0.030189083889126778,-0.030189083889126778,0.0
027520592f994e3887e4f8b4ba4fc099,-0.010093236342072487,-0.004292692523449659,0.0058005438186228275
029a6b83ae1a42cbbf775fd77415745f,-4.147295840084553e-10,-4.147295840084553e-10,0.0
02b68afcd7504587a003bffe899e4986,-0.0022983846720308065,-0.00388401304371655,-0.0015856283716857433
02c072c88359462ba2d87a8a673be1ad,-0.12963011860847473,-0.12978093326091766,-0.00015081465244293213
038e74a5fb5f467cb0ff08036b938dae,-0.004585872869938612,-0.004585872869938612,0.0
03b1880912dc4590b00679eb1d363841,-0.011027411557734013,-0.011027411557734013,0.0
03f54952344b4fd29253e26557b6d56f,-1.1132215149700642e-09,-1.1132215149700642e-09,0.0
053ccfde42e04975969c107a59b4c305,-0.018243813887238503,-0.01848522387444973,-0.00024140998721122742
05a38d819af84ccd8a76291422820369,-0.04399055242538452,-0.04399055242538452,0.0
05fee16065df4a869ed5e1ace1ff0fd5,-0.16620086133480072,-0.16620086133480072,0.0
063e9501cfd046d5a4902dad5b17f8f5,-0.009674658998847008,-0.009674658998847008,0.0
0659d7e9140d4c8790ef46003e30f514,-0.0037451894022524357,-0.0037451894022524357,0.0
07030fd431244721b416f1ad898ffeb3,-0.0045129163190722466,-0.004438864067196846,7.405225187540054e-05
076fcc0d55aa452f949f4d92e074d50d,-0.050047095865011215,-0.050047095865011215,0.0
07a6e4ffcd6f4d4caad66fb043435c4f,-0.01971198059618473,-0.01971198059618473,0.0
07ac4f2a277e4d68823954e788e4be8c,-0.09013058990240097,-0.10700657963752747,-0.016875989735126495
07eba9ddc28840d489afd0c222b0f056,-0.023542968556284904,-0.023542968556284904,0.0
08078980e5564ecd80cdab0d0c71f2ac,-0.00390489399433136,-0.006125987507402897,-0.002221093513071537
08642b2f02cf46adab1598b0ef664549,-0.023593105375766754,-0.023593105375766754,0.0
087066c62df340bba2e4a12936375a4e,-1.0186340659856796e-10,-1.0186340659856796e-10,0.0
08d37299402f4598b2ff735a48743cd3,-0.007008851505815983,-0.007008851505815983,0.0
08d9dfe15f544635b3cc72c742cd85ad,-0.0063693285919725895,-0.0063693285919725895,0.0
09b70515d2e9431ab772ee60b3029d0a,-0.008451749570667744,-0.008451749570667744,0.0
09f3a3ce512a442db7dd47f9ed39e64f,-0.00678684376180172,-0.00678684376180172,0.0
0b1755bf21ba4417b5a5c63cf620d36e,-0.0038512172177433968,-0.0038512172177433968,0.0
0b3a5293539a4cd5933ef42edc7200d2,-1.382431946694851e-09,-1.382431946694851e-09,0.0
0b505a6c6c9c4e09ae50716f9581ed29,-0.04122750088572502,-0.07792047411203384,-0.03669297322630882
0bc8de2e16054030862df31f52fd1f00,-0.008506863377988338,-0.00306127080693841,0.005445592571049929
0bc8f639dc95404ebd8195e45f72adf9,1.5279510989785194e-10,1.5279510989785194e-10,0.0
0c45e7984f2f453fa8650c20bf9a3fa6,-0.0256655253469944,-0.027323435992002487,-0.0016579106450080872
0ca68b053a8b4a2c8d3e0393262ee49d,-0.046387817710638046,-0.046387817710638046,0.0
0cd37221c4724bfc8e1c369278c49d03,-4.147295840084553e-10,-4.147295840084553e-10,0.0
0d4ff8b9b8da4d75b84e61a6392743ed,-0.001137809595093131,-0.001137809595093131,0.0
0da044f464b44e5d8c782a13903d6e50,-0.03641006723046303,-0.03641006723046303,0.0
0df15d68b83a49e9aa4a7474a823c61f,-0.002022138563916087,-0.002022138563916087,0.0
0e4aea0d177c480a9ae050a01368ebde,-0.026513904333114624,-0.026513904333114624,0.0
0e8c8fdb2076484dbeae81024c49cc08,-0.024667121469974518,-0.024597888812422752,6.923265755176544e-05
0f34a8e8f3a04b4f9928d12fd57a5f2d,-0.002337201964110136,-0.006826882250607014,-0.004489680286496878
0f39f34febc84a6689f08599105d1421,-0.007914982736110687,-0.007914982736110687,0.0
0f8910c8005d43029efa7de74e59ab44,-0.016833337023854256,-0.016833337023854256,0.0
0f96fbf018914f72874dd2ee2c91e8fb,-0.02421991527080536,-0.02421991527080536,0.0
0fac00de343d4c5d85109bb7b4dd4bae,-0.0062531060539186,-0.011375926434993744,-0.005122820381075144
0fbd36207be943fa874684ffb22bf256,-0.0634581670165062,-0.07218590378761292,-0.00872773677110672
104e1393ff1d4d7d8d56603527a77080,-0.07017036527395248,-0.07017036527395248,0.0
10ec5f51c91d43d98b7bfc1f3c65183f,-0.0012448830530047417,-0.007729394361376762,-0.006484511308372021
11c869e882034b69b67b121c9deabd9e,-0.017354212701320648,-0.017354212701320648,0.0
124b2bf95a634996811d0043c9fb7b89,1.0477378964424133e-09,1.0477378964424133e-09,0.0
1259716cd6dd4e9c8506624cbb91b9f6,-0.03406253829598427,-0.10350221395492554,-0.06943967565894127
125a63c9e5b14ebfb5839143c88e3a44,-0.08458767831325531,-0.08663740754127502,-0.0020497292280197144
12bff9ace37e47bea1dd609ca4b9a672,-0.012053580954670906,-0.012053580954670906,0.0
1315ebfd98fd43f4894a95eea2a41761,-9.022187441587448e-10,-9.022187441587448e-10,0.0
139bce92199440ea8929d1a1bd10dbda,-0.0077998097985982895,-0.0077998097985982895,0.0
13a40491dcbf420c9fd9b9ff3e44595d,-0.03231360763311386,-0.013707811012864113,0.018605796620249748
13b659ff8b004f8b9285cefeb975af49,2.764863893389702e-10,2.764863893389702e-10,0.0
13d8ba3229ab42afa91ca78380266b25,-0.0016080932691693306,-0.0016080932691693306,0.0
13da317bc2a547f89ee12cdf67c6ce4c,-0.009008453227579594,-0.009008453227579594,0.0
