scenario,log,iteration,planner,n_tracks_cheap,shared_cheap,collision_cheap,min_clearance_cheap,log_deviation_mean_cheap,log_deviation_final_cheap,ok_cheap,n_tracks_full,shared_full,collision_full,min_clearance_full,log_deviation_mean_full,log_deviation_final_full,ok_full,n_tracks_cheap_nofp,shared_cheap_nofp,collision_cheap_nofp,min_clearance_cheap_nofp,log_deviation_mean_cheap_nofp,log_deviation_final_cheap_nofp,ok_cheap_nofp,n_tracks_full_nofp,shared_full_nofp,collision_full_nofp,min_clearance_full_nofp,log_deviation_mean_full_nofp,log_deviation_final_full_nofp,ok_full_nofp,n_tracks_full_s1,shared_full_s1,collision_full_s1,min_clearance_full_s1,log_deviation_mean_full_s1,log_deviation_final_full_s1,ok_full_s1,n_tracks_cheap_iou50,shared_cheap_iou50,collision_cheap_iou50,min_clearance_cheap_iou50,log_deviation_mean_cheap_iou50,log_deviation_final_cheap_iou50,ok_cheap_iou50,n_tracks_full_iou50,shared_full_iou50,collision_full_iou50,min_clearance_full_iou50,log_deviation_mean_full_iou50,log_deviation_final_full_iou50,ok_full_iou50,sig_reference,n_tracks_reference,collision_reference,min_clearance_reference,log_deviation_mean_reference,log_deviation_final_reference,ok_reference,sig_identity_equals_reference
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,136,pdm_closed,126,,0.0,0.0096596043648494,2.119739915034506,5.340083060784388,1,128,,0.0,0.0096596043648494,2.119739915034506,5.340083060784388,1,125,,0.0,0.0096596043648494,2.119739915034506,5.340083060784388,1,128,full,0.0,0.0096596043648494,2.119739915034506,5.340083060784388,1,124,,0.0,0.0096596043648494,2.119739915034506,5.340083060784388,1,124,,0.0,0.0096596043648494,2.119739915034506,5.340083060784388,1,127,,0.0,0.0096596043648494,2.119739915034506,5.340083060784388,1,ab62787060774d972b013368220f7c7443803103,152,0.0,0.0096596043648494,2.119739915034506,5.340083060784388,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,149,pdm_closed,135,,0.0,1.0051383872669895,1.7058726082923434,4.9387389072917784,1,140,,0.0,1.0051383872669895,1.7058726082923434,4.9387389072917784,1,135,,0.0,1.0051383872669895,1.7058726082923434,4.9387389072917784,1,137,,0.0,1.0051383872669895,1.7058726082923434,4.9387389072917784,1,135,,0.0,1.0051383872669895,1.7058726082923434,4.9387389072917784,1,133,,0.0,1.0051383872669895,1.7058726082923434,4.9387389072917784,1,138,,0.0,1.0051383872669895,1.7058726082923434,4.9387389072917784,1,5deb93e763dd005fce46bab9a4c60a3c2be6b21b,163,0.0,1.0051383872669895,1.7058726082923434,4.9387389072917784,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,163,pdm_closed,152,,0.0,1.020425646315666,3.0393984996470387,5.711577078204445,1,158,,0.0,1.020425646315666,3.0393984996470387,5.711577078204445,1,151,,0.0,1.020425646315666,3.0393984996470387,5.711577078204445,1,154,,0.0,1.020425646315666,3.0393984996470387,5.711577078204445,1,151,,0.0,1.020425646315666,3.0393984996470387,5.711577078204445,1,150,,0.0,1.020425646315666,3.0393984996470387,5.711577078204445,1,157,,0.0,1.020425646315666,3.0393984996470387,5.711577078204445,1,7788e77bfc7641c7471e0485f7c011039b91e1be,178,0.0,0.020674934010141276,3.3807331240952356,5.847478488027237,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,176,pdm_closed,158,,0.0,1.074693168069478,2.684955624219217,4.9833701526882965,1,165,,0.0,1.074693168069478,2.684955624219217,4.9833701526882965,1,157,,0.0,1.074693168069478,2.684955624219217,4.9833701526882965,1,162,,0.0,1.074693168069478,2.684955624219217,4.9833701526882965,1,160,,0.0,1.074693168069478,2.684955624219217,4.9833701526882965,1,156,,0.0,1.074693168069478,2.684955624219217,4.9833701526882965,1,165,,0.0,1.074693168069478,2.684955624219217,4.9833701526882965,1,b577cf309fcd9d34059cc95dfd4ccd0dca918bee,190,0.0,0.07486648676079923,3.506694581504463,6.62153529206362,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,189,pdm_closed,177,,0.0,1.0449733266732664,2.1491348881808348,4.573866635004725,1,182,,0.0,1.0858240364601937,2.311050916037239,5.346819345615014,1,174,,0.0,1.0449733266732664,2.1491348881808348,4.573866635004725,1,176,,0.0,1.0449733266732664,2.1491348881808348,4.573866635004725,1,178,,0.0,1.0858240364601937,2.311050916037239,5.346819345615014,1,175,,0.0,1.0449733266732664,2.1491348881808348,4.573866635004725,1,181,,0.0,1.0858240364601937,2.311050916037239,5.346819345615014,1,b47981758b07bb3a34fa7b84ded04df42f3bf975,202,0.0,0.11824353555603628,2.566886384135163,4.736350711241191,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,202,pdm_closed,195,,0.0,1.0928898600942198,2.2579029153914214,5.279676366484495,1,193,,0.0,1.0928898600942198,2.2579029153914214,5.279676366484495,1,191,,0.0,1.0928898600942198,2.2579029153914214,5.279676366484495,1,193,,0.0,1.0928898600942198,2.2579029153914214,5.279676366484495,1,193,,0.0,1.0928898600942198,2.2579029153914214,5.279676366484495,1,193,,0.0,1.0928898717397661,2.4085445572579123,5.991215607627306,1,193,,0.0,1.0928898600942198,2.2579029153914214,5.279676366484495,1,2254dcd1e42a70c03ad41e1aea2f00ae5dd4c1eb,213,0.0,1.0928898600942198,2.2579029153914214,5.279676366484495,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,216,pdm_closed,210,,0.0,1.0806993005778938,2.870524314020407,6.579015499115221,1,209,,0.0,1.0806993005778938,2.870524314020407,6.579015499115221,1,208,,0.0,1.0806993005778938,2.870524314020407,6.579015499115221,1,208,,0.0,1.0806993005778938,2.870524314020407,6.579015499115221,1,207,,0.0,1.0806993005778938,2.870524314020407,6.579015499115221,1,209,,0.0,1.0806993005778938,2.870524314020407,6.579015499115221,1,209,,0.0,1.0806993005778938,2.870524314020407,6.579015499115221,1,98aab356a54fc87c407f7081373b20c4aa3c9eb2,222,0.0,1.0806993005778938,2.870524314020407,6.579015499115221,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,229,pdm_closed,221,,0.0,1.0449731249698648,3.6637257652577473,8.002775804181685,1,224,,0.0,1.0449731249698648,3.6637257652577473,8.002775804181685,1,220,,0.0,1.0449731249698648,3.6637257652577473,8.002775804181685,1,222,,0.0,1.0449731249698648,3.6637257652577473,8.002775804181685,1,221,,0.0,1.0449731249698648,3.6637257652577473,8.002775804181685,1,221,,0.0,1.0449731249698648,3.6637257652577473,8.002775804181685,1,223,,0.0,1.0449731249698648,3.6637257652577473,8.002775804181685,1,ea62074d0894df66ccff89577241fb5a57e0442f,237,0.0,1.0449731249698648,3.6637257652577473,8.002775804181685,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,242,pdm_closed,255,,0.0,0.07272709007074038,4.3909453213258764,8.965229276621967,1,256,,0.0,0.07272709007074038,4.3909453213258764,8.965229276621967,1,255,cheap,0.0,0.07272709007074038,4.3909453213258764,8.965229276621967,1,256,full,0.0,0.07272709007074038,4.3909453213258764,8.965229276621967,1,254,,0.0,0.07272709007074038,4.3909453213258764,8.965229276621967,1,254,,0.0,0.07272709007074038,4.3909453213258764,8.965229276621967,1,255,,0.0,0.07272709007074038,4.3909453213258764,8.965229276621967,1,eade236866a867b9d52b29e65733a3ed4d23c5b8,274,0.0,0.07272709007074038,4.3909453213258764,8.965229276621967,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,255,pdm_closed,276,,0.0,0.0905256878965431,4.821081453659225,9.744117353700053,1,278,,0.0,0.0905256878965431,4.821081453659225,9.744117353700053,1,276,cheap,0.0,0.0905256878965431,4.821081453659225,9.744117353700053,1,278,full,0.0,0.0905256878965431,4.821081453659225,9.744117353700053,1,278,,0.0,0.0905256878965431,4.821081453659225,9.744117353700053,1,276,,0.0,0.0905256878965431,4.821081453659225,9.744117353700053,1,278,full,0.0,0.0905256878965431,4.821081453659225,9.744117353700053,1,faab02c955d31dd928e2f1461627ade45b014686,295,0.0,0.0905256878965431,4.821081453659225,9.744117353700053,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,269,pdm_closed,282,,0.0,0.31627207184596423,1.0838424734521492,2.1599948827024433,1,285,,0.0,0.31627207184596423,1.0838424734521492,2.1599948827024433,1,282,,0.0,0.31627207184596423,1.0838424734521492,2.1599948827024433,1,285,full,0.0,0.31627207184596423,1.0838424734521492,2.1599948827024433,1,284,,0.0,0.31627207184596423,1.0838424734521492,2.1599948827024433,1,282,,0.0,0.31627207184596423,1.0838424734521492,2.1599948827024433,1,284,full_s1,0.0,0.31627207184596423,1.0838424734521492,2.1599948827024433,1,a7fb4eaeae08b4e52edf46b7da3ca3c2651aafb9,298,0.0,0.31627207184596423,1.0838424734521492,2.1599948827024433,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,282,pdm_closed,287,,0.0,3.444979598116236,1.0664775156143151,1.9899092990955098,1,286,,0.0,3.444979598116236,1.0664775156143151,1.9899092990955098,1,286,full,0.0,3.444979598116236,1.0664775156143151,1.9899092990955098,1,286,full,0.0,3.444979598116236,1.0664775156143151,1.9899092990955098,1,286,full,0.0,3.444979598116236,1.0664775156143151,1.9899092990955098,1,287,cheap,0.0,3.444979598116236,1.0664775156143151,1.9899092990955098,1,286,full,0.0,3.444979598116236,1.0664775156143151,1.9899092990955098,1,6e9acbce2209b98ced016fbd9bdd5123c0497773,300,0.0,3.444979598116236,1.0664775156143151,1.9899092990955098,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,295,pdm_closed,306,,0.0,4.85097927247333,1.3396749098607343,2.9275369263306303,1,308,,0.0,4.85097927247333,1.3396749098607343,2.9275369263306303,1,306,cheap,0.0,4.85097927247333,1.3396749098607343,2.9275369263306303,1,308,,0.0,4.85097927247333,1.3396749098607343,2.9275369263306303,1,306,cheap,0.0,4.85097927247333,1.3396749098607343,2.9275369263306303,1,306,,0.0,4.85097927247333,1.3396749098607343,2.9275369263306303,1,308,,0.0,4.85097927247333,1.3396749098607343,2.9275369263306303,1,7728fb9133b13c279a4e0b59d08ec16c0055129c,321,0.0,4.85097927247333,1.3396749098607343,2.9275369263306303,1,True
00009841879a5bb9,2021.06.09.12.39.51_veh-26_05620_06003,309,pdm_closed,317,,0.0,1.9398982480050577,1.6927999540050327,3.8413639423269426,1,319,,0.0,1.9398982480050577,1.6927999540050327,3.8413639423269426,1,317,cheap,0.0,1.9398982480050577,1.6927999540050327,3.8413639423269426,1,318,,0.0,1.9398982480050577,1.6927999540050327,3.8413639423269426,1,317,,0.0,1.9398982480050577,1.6927999540050327,3.8413639423269426,1,317,cheap,0.0,1.9398982480050577,1.6927999540050327,3.8413639423269426,1,319,full,0.0,1.9398982480050577,1.6927999540050327,3.8413639423269426,1,a626b1b812de802cb5a3fd6282d56662df95f03d,331,0.0,1.9398982480050577,1.6927999540050327,3.8413639423269426,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,4,pdm_closed,36,,0.0,0.7663230828656051,1.1785199328756555,1.446280278471013,1,37,,0.0,0.7663230828656051,1.1785199328756555,1.446280278471013,1,35,,0.0,0.7663230828656051,1.1785199328756555,1.446280278471013,1,35,,0.0,0.7663230828656051,1.1785199328756555,1.446280278471013,1,37,,0.0,0.7663230828656051,1.1785199328756555,1.446280278471013,1,36,,0.0,0.7663230828656051,1.1785199328756555,1.446280278471013,1,37,,0.0,0.7663230828656051,1.1785199328756555,1.446280278471013,1,3deef39bc4669590d55399936c165331fb9488ce,37,0.0,0.7663230828656051,1.1785199328756555,1.446280278471013,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,17,pdm_closed,34,,0.0,0.7599223043080864,1.1686746377018749,1.4282493978974053,1,36,,0.0,0.7599223043080864,1.1686746377018749,1.4282493978974053,1,33,,0.0,0.7599223043080864,1.1686746377018749,1.4282493978974053,1,32,,0.0,0.7599223043080864,1.1686746377018749,1.4282493978974053,1,35,,0.0,0.7599223043080864,1.1686746377018749,1.4282493978974053,1,34,,0.0,0.7599223043080864,1.1686746377018749,1.4282493978974053,1,36,full,0.0,0.7599223043080864,1.1686746377018749,1.4282493978974053,1,34d7c0a0236c9778ac819552695a10586ded516b,33,0.0,0.7599223043080864,1.1686746377018749,1.4282493978974053,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,30,pdm_closed,32,,0.0,0.7617639980186229,1.1659300036034699,1.4231435642560715,1,35,,0.0,0.7617639980186229,1.1659300036034699,1.4231435642560715,1,31,,0.0,0.7617639980186229,1.1659300036034699,1.4231435642560715,1,32,,0.0,0.7617639980186229,1.1659300036034699,1.4231435642560715,1,34,,0.0,0.7617639980186229,1.1659300036034699,1.4231435642560715,1,32,cheap,0.0,0.7617639980186229,1.1659300036034699,1.4231435642560715,1,35,,0.0,0.7617639980186229,1.1659300036034699,1.4231435642560715,1,bfe900e790464b59bc29383dd1c65e5d77cb4a14,32,0.0,0.7617639980186229,1.1659300036034699,1.4231435642560715,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,43,pdm_closed,33,,0.0,0.769387235105026,1.157923345761957,1.4082719176498841,1,35,,0.0,0.769387235105026,1.157923345761957,1.4082719176498841,1,32,reference,0.0,0.769387235105026,1.157923345761957,1.4082719176498841,1,32,reference,0.0,0.769387235105026,1.157923345761957,1.4082719176498841,1,34,,0.0,0.769387235105026,1.157923345761957,1.4082719176498841,1,33,cheap,0.0,0.769387235105026,1.157923345761957,1.4082719176498841,1,35,full,0.0,0.769387235105026,1.157923345761957,1.4082719176498841,1,41130ded651f3a04fba729dffc07fc3ecd3a1252,32,0.0,0.769387235105026,1.157923345761957,1.4082719176498841,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,57,pdm_closed,34,,0.0,0.7523624323111424,1.169067414506602,1.4285756635011626,1,37,,0.0,0.7523624323111424,1.169067414506602,1.4285756635011626,1,31,,0.0,0.7523624323111424,1.169067414506602,1.4285756635011626,1,31,cheap_nofp,0.0,0.7523624323111424,1.169067414506602,1.4285756635011626,1,34,,0.0,0.7523624323111424,1.169067414506602,1.4285756635011626,1,34,cheap,0.0,0.7523624323111424,1.169067414506602,1.4285756635011626,1,37,full,0.0,0.7523624323111424,1.169067414506602,1.4285756635011626,1,cba3bcd2e23bd978e379e6616504e6f7b362f354,32,0.0,0.7523624323111424,1.169067414506602,1.4285756635011626,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,70,pdm_closed,33,,0.0,0.7617639992228339,1.1768315029697027,1.4424766205843396,1,36,,0.0,0.7617639992228339,1.1768315029697027,1.4424766205843396,1,32,,0.0,0.7617639992228339,1.1768315029697027,1.4424766205843396,1,32,cheap_nofp,0.0,0.7617639992228339,1.1768315029697027,1.4424766205843396,1,36,,0.0,0.7617639992228339,1.1768315029697027,1.4424766205843396,1,33,cheap,0.0,0.7617639992228339,1.1768315029697027,1.4424766205843396,1,36,full,0.0,0.7617639992228339,1.1768315029697027,1.4424766205843396,1,f21a74616dad59c4b39ef2a660292284aeff0daf,33,0.0,0.7617639992228339,1.1768315029697027,1.4424766205843396,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,83,pdm_closed,30,,0.0,0.758568892982464,1.1709145716809992,1.431694882051301,1,34,,0.0,0.758568892982464,1.1709145716809992,1.431694882051301,1,29,,0.0,0.758568892982464,1.1709145716809992,1.431694882051301,1,29,,0.0,0.758568892982464,1.1709145716809992,1.431694882051301,1,34,,0.0,0.758568892982464,1.1709145716809992,1.431694882051301,1,30,cheap,0.0,0.758568892982464,1.1709145716809992,1.431694882051301,1,34,,0.0,0.758568892982464,1.1709145716809992,1.431694882051301,1,e6aa92a7e447e5901916ff4e23882300eaa23cb7,30,0.0,0.758568892982464,1.1709145716809992,1.431694882051301,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,97,pdm_closed,33,,0.0,0.7523624316070598,1.1749899013985843,1.438955832173926,1,35,,0.0,0.7523624316070598,1.1749899013985843,1.438955832173926,1,31,,0.0,0.7523624316070598,1.1749899013985843,1.438955832173926,1,31,cheap_nofp,0.0,0.7523624316070598,1.1749899013985843,1.438955832173926,1,34,,0.0,0.7523624316070598,1.1749899013985843,1.438955832173926,1,33,cheap,0.0,0.7523624316070598,1.1749899013985843,1.438955832173926,1,35,full,0.0,0.7523624316070598,1.1749899013985843,1.438955832173926,1,5ea8fc18cd3d7396fe41efeda8a8259f0174b210,32,0.0,0.7523624316070598,1.1749899013985843,1.438955832173926,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,110,pdm_closed,34,,0.0,0.7710355674597926,1.1511622431167432,1.3955142505171834,1,36,,0.0,0.7710355674597926,1.1511622431167432,1.3955142505171834,1,32,,0.0,0.7710355674597926,1.1511622431167432,1.3955142505171834,1,32,cheap_nofp,0.0,0.7710355674597926,1.1511622431167432,1.3955142505171834,1,36,,0.0,0.7710355674597926,1.1511622431167432,1.3955142505171834,1,34,cheap,0.0,0.7710355674597926,1.1511622431167432,1.3955142505171834,1,36,full,0.0,0.7710355674597926,1.1511622431167432,1.3955142505171834,1,51a442ac61cfb2b4551494b3edba0874077cb3be,33,0.0,0.7710355674597926,1.1511622431167432,1.3955142505171834,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,123,pdm_closed,32,,0.0,0.7585688927147358,1.1784107456689166,1.4451530799051948,1,36,,0.0,0.7585688927147358,1.1784107456689166,1.4451530799051948,1,31,,0.0,0.7585688927147358,1.1784107456689166,1.4451530799051948,1,31,cheap_nofp,0.0,0.7585688927147358,1.1784107456689166,1.4451530799051948,1,34,,0.0,0.7585688927147358,1.1784107456689166,1.4451530799051948,1,32,cheap,0.0,0.7585688927147358,1.1784107456689166,1.4451530799051948,1,36,full,0.0,0.7585688927147358,1.1784107456689166,1.4451530799051948,1,f88d499dff43fe89da5a79c7aa8b751a87ee4154,32,0.0,0.7585688927147358,1.1784107456689166,1.4451530799051948,1,True
043c7c1fabd85c6e,2021.08.30.14.54.34_veh-40_00439_00835,137,pdm_closed,33,,0.0,0.7546416613109698,1.1684812604189023,1.4268824068004304,1,35,,0.0,0.7546416613109698,1.1684812604189023,1.4268824068004304,1,32,,0.0,0.7546416613109698,1.1684812604189023,1.4268824068004304,1,32,cheap_nofp,0.0,0.7546416613109698,1.1684812604189023,1.4268824068004304,1,35,full,0.0,0.7546416613109698,1.1684812604189023,1.4268824068004304,1,33,cheap,0.0,0.7546416613109698,1.1684812604189023,1.4268824068004304,1,35,full,0.0,0.7546416613109698,1.1684812604189023,1.4268824068004304,1,1930932605947d0ed7c5b5fdcf873272c24a6396,33,0.0,0.7546416613109698,1.1684812604189023,1.4268824068004304,1,True
