task,variant,signal,quota,eta,eta_lo,eta_hi,reduction_frac
plannerC_ade_truth,mono,decision_oracle_dJ,0.2,1.0,1.0,1.0,0.05169848202357767
plannerC_ade_truth,mono,decision_oracle_dJ,0.3,1.0,1.0,1.0,0.05309827843496042
plannerC_ade_truth,mono,decision_oracle_dJ,0.5,1.0,1.0,1.0,0.05309827843496042
plannerC_ade_truth,mono,uncertainty [scene-z],0.1,0.010999095813535559,-0.0636255971987242,0.07330961334672645,0.0004997503078160715
plannerC_ade_truth,mono,uncertainty [scene-z],0.2,0.05688631465223451,-0.03231008424852911,0.1313856449403938,0.002940936115436129
plannerC_ade_truth,mono,uncertainty [scene-z],0.3,0.028637952841868798,-0.07792343381318442,0.11483818064980923,0.0015206259938048156
plannerC_ade_truth,mono,uncertainty [scene-z],0.5,0.0715364678507949,-0.07193031629503326,0.25460733579023426,0.003798463288195103
plannerC_ade_truth,mono,criticality [scene-z],0.1,0.0242675171264266,-0.09349856481291324,0.12779049611539928,0.0011026087379781761
plannerC_ade_truth,mono,criticality [scene-z],0.2,0.08044630448658474,-0.02552224199714297,0.18301458514550287,0.004158951826362957
plannerC_ade_truth,mono,criticality [scene-z],0.3,0.12308560214109296,-0.012994665415825411,0.23576866763833712,0.006535633573822515
plannerC_ade_truth,mono,criticality [scene-z],0.5,0.23026760257524287,0.048695710102651245,0.3547491473138887,0.012226813276091056
plannerC_ade_truth,mono,perception_oracle_dE [scene-z],0.1,0.021720086261253938,-0.05788849374994674,0.131357382618008,0.000986864736780956
plannerC_ade_truth,mono,perception_oracle_dE [scene-z],0.2,0.05161047658630928,-0.04992552580327849,0.20795520625480626,0.0026681832960255866
plannerC_ade_truth,mono,perception_oracle_dE [scene-z],0.3,0.1513353617479093,-0.028572060928503482,0.28882785568847974,0.008035647175145946
plannerC_ade_truth,mono,perception_oracle_dE [scene-z],0.5,0.18683868600234757,-0.022064898626623034,0.3642012144642266,0.009920812571774795
plannerC_ade_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.1,0.021720086261253938,-0.05788849374994674,0.131357382618008,0.000986864736780956
plannerC_ade_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.2,0.05161047658630928,-0.04992552580327849,0.20795520625480626,0.0026681832960255866
plannerC_ade_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.3,0.1513353617479093,-0.028572060928503482,0.28882785568847974,0.008035647175145946
plannerC_ade_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.5,0.18683868600234757,-0.022064898626623034,0.3642012144642266,0.009920812571774795
plannerC_ade_truth,mono,multimetric_dE_oracle [scene-z],0.1,0.02326827666968925,-0.061376977011302215,0.07669824563699197,0.001057207667353604
plannerC_ade_truth,mono,multimetric_dE_oracle [scene-z],0.2,0.03309251951242642,-0.0666379049330855,0.12070754442415445,0.0017108330251280708
plannerC_ade_truth,mono,multimetric_dE_oracle [scene-z],0.3,0.05929226951117655,-0.07516387529654543,0.16972119957712864,0.003148317435545167
plannerC_ade_truth,mono,multimetric_dE_oracle [scene-z],0.5,0.06648994534237411,-0.0841875228837216,0.171393239917229,0.00353050163091468
plannerC_ade_truth,mono,PKL_gain [scene-z],0.1,0.30567240645124977,0.15109963965237222,0.4746404738336284,0.013888403356474458
plannerC_ade_truth,mono,PKL_gain [scene-z],0.2,0.3688745943397465,0.22847546600462007,0.5068442158576202,0.01907025658442789
plannerC_ade_truth,mono,PKL_gain [scene-z],0.3,0.3845056456180809,0.24477689116121573,0.5177171517528074,0.020416587830843082
plannerC_ade_truth,mono,PKL_gain [scene-z],0.5,0.385418690563479,0.23518731442322546,0.5265355518029338,0.02046506894557746
plannerC_ade_truth,mono,TIP_gain [scene-z],0.1,0.2600552040797186,0.09022416634929535,0.4361814238498713,0.011815759267055186
plannerC_ade_truth,mono,TIP_gain [scene-z],0.2,0.3311116582127917,0.19347150716723877,0.4826801462967215,0.017117970109911007
plannerC_ade_truth,mono,TIP_gain [scene-z],0.3,0.3759233298064934,0.21799578125276348,0.523746767294239,0.019960881636262643
plannerC_ade_truth,mono,TIP_gain [scene-z],0.5,0.409288423193476,0.254924974029578,0.6002951573157155,0.021732510654933104
plannerC_fde_truth,mono,random,0.1,0.013168167030699101,-0.05495557688401812,0.0932639185075197,0.0008843767185734147
plannerC_fde_truth,mono,random,0.2,0.011935885597713502,-0.07333775172636588,0.13111495217960628,0.0008287733748828684
plannerC_fde_truth,mono,random,0.3,0.035600129377043946,-0.08564207195979406,0.17764794643811288,0.002471910368823531
plannerC_fde_truth,mono,random,0.5,0.07779886172262697,-0.10597366673657684,0.22476017365999587,0.005401997586526702
plannerC_fde_truth,mono,uncertainty,0.1,-0.027564295111131617,-0.11685055291292316,0.08391438084528564,-0.0018512235456416143
plannerC_fde_truth,mono,uncertainty,0.2,0.027009911317740987,-0.09829885677990663,0.12356634724382329,0.0018754448653880683
plannerC_fde_truth,mono,uncertainty,0.3,0.03664887930866756,-0.09902131126403468,0.15511709994329734,0.002544730773570573
plannerC_fde_truth,mono,uncertainty,0.5,0.024143210936451606,-0.19539494765921914,0.17645959819087426,0.0016763942854935744
plannerC_fde_truth,mono,criticality,0.1,0.01404370007274239,-0.07671655124377963,0.11923907068372303,0.0009431776919298207
plannerC_fde_truth,mono,criticality,0.2,0.0437236388873865,-0.08132681234230417,0.1608703776030347,0.0030359697624616033
plannerC_fde_truth,mono,criticality,0.3,0.07324594609746053,-0.08844831543550778,0.2160453848837261,0.005085863922431515
plannerC_fde_truth,mono,criticality,0.5,0.03395990796730206,-0.13121266888936786,0.19803243180177518,0.0023580208863734544
plannerC_fde_truth,mono,perception_oracle_dE,0.1,0.0562363197688585,-0.09939291616366855,0.22004093993075688,0.003776842428098205
plannerC_fde_truth,mono,perception_oracle_dE,0.2,0.1445172442080552,-0.04619059880450063,0.2870441708489592,0.010034617308499146
plannerC_fde_truth,mono,perception_oracle_dE,0.3,0.11425422707738483,-0.07629985371274225,0.2965717084268976,0.00793329163507543
plannerC_fde_truth,mono,perception_oracle_dE,0.5,0.11200354526813108,-0.12225466382203456,0.30813898535343826,0.007777014570958795
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only),0.1,0.0562363197688585,-0.09939291616366855,0.22004093993075688,0.003776842428098205
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only),0.2,0.1445172442080552,-0.04619059880450063,0.2870441708489592,0.010034617308499146
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only),0.3,0.11425422707738483,-0.07629985371274225,0.2965717084268976,0.00793329163507543
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only),0.5,0.11200354526813108,-0.12225466382203456,0.30813898535343826,0.007777014570958795
plannerC_fde_truth,mono,multimetric_dE_oracle,0.1,-0.048201243374395304,-0.11412858496081141,0.025105723902715718,-0.0032372050982666743
plannerC_fde_truth,mono,multimetric_dE_oracle,0.2,-0.05437427449319007,-0.13720635224338898,0.025591517972270075,-0.0037755012487017538
plannerC_fde_truth,mono,multimetric_dE_oracle,0.3,-0.0455889327519767,-0.14074084155066074,0.056157529532040736,-0.0031654872480850306
plannerC_fde_truth,mono,multimetric_dE_oracle,0.5,0.013201622916616727,-0.13258760549179202,0.12373970108877208,0.0009166603926424532
plannerC_fde_truth,mono,PKL_gain,0.1,0.29858673512147943,0.15134578650670816,0.42456333706537414,0.020053144556920477
plannerC_fde_truth,mono,PKL_gain,0.2,0.31824821677438675,0.16075973227619922,0.4616745573060449,0.022097702471033195
plannerC_fde_truth,mono,PKL_gain,0.3,0.34391214095708966,0.19109343486640978,0.4874040024646572,0.023879688137996295
plannerC_fde_truth,mono,PKL_gain,0.5,0.3224729587152917,0.15806232798319722,0.48113460546992126,0.02239104925353283
plannerC_fde_truth,mono,TIP_gain,0.1,0.22908850513152126,0.05828414219574292,0.39753432232798785,0.015385629598924335
plannerC_fde_truth,mono,TIP_gain,0.2,0.2602482724969011,0.09669412888026603,0.42619909895158486,0.018070451273930702
plannerC_fde_truth,mono,TIP_gain,0.3,0.3199419356305467,0.15553337662110822,0.49017316906724406,0.022215306571795636
plannerC_fde_truth,mono,TIP_gain,0.5,0.3332266550103124,0.15580643956178236,0.5083289605565617,0.023137736803269148
plannerC_fde_truth,mono,decision_oracle_dJ,0.1,1.0,1.0,1.0,0.06716019902478887
plannerC_fde_truth,mono,decision_oracle_dJ,0.2,1.0,1.0,1.0,0.06943543217619581
plannerC_fde_truth,mono,decision_oracle_dJ,0.3,1.0,1.0,1.0,0.06943543217619581
plannerC_fde_truth,mono,decision_oracle_dJ,0.5,1.0,1.0,1.0,0.06943543217619581
plannerC_fde_truth,mono,uncertainty [scene-z],0.1,-0.03695112786445703,-0.1314104295132301,0.030427716674726046,-0.0024816451015673554
plannerC_fde_truth,mono,uncertainty [scene-z],0.2,0.01319270078549299,-0.09731310407676365,0.10514153968563036,0.0009160408806119438
plannerC_fde_truth,mono,uncertainty [scene-z],0.3,-0.008520680223367027,-0.1316952708832281,0.0933721245564978,-0.0005916371137446543
plannerC_fde_truth,mono,uncertainty [scene-z],0.5,0.04676895493760708,-0.14436754973999763,0.24735910073846748,0.0032474225985217745
plannerC_fde_truth,mono,criticality [scene-z],0.1,0.046423486170079256,-0.05719054687363156,0.13203313342066547,0.0031178105706070563
plannerC_fde_truth,mono,criticality [scene-z],0.2,0.027671839906191497,-0.09154552131854762,0.13019948389078295,0.0019214061629969086
plannerC_fde_truth,mono,criticality [scene-z],0.3,0.06061790945938902,-0.08949301172450491,0.17935634139463918,0.004209030740930185
plannerC_fde_truth,mono,criticality [scene-z],0.5,0.1498988358453102,-0.06696612389987447,0.30810470360623593,0.010408290449627747
plannerC_fde_truth,mono,perception_oracle_dE [scene-z],0.1,0.017916005277894522,-0.05952871101614261,0.10588152674028457,0.0012032424801925639
plannerC_fde_truth,mono,perception_oracle_dE [scene-z],0.2,0.0677919146129438,-0.04578502179331874,0.20588683148129516,0.004707160889201517
plannerC_fde_truth,mono,perception_oracle_dE [scene-z],0.3,0.16694057031104978,-0.019276733699930323,0.32125846917143974,0.011591590647288347
plannerC_fde_truth,mono,perception_oracle_dE [scene-z],0.5,0.08395403858325028,-0.1521381503045983,0.2847257187909051,0.005829384951965002
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.1,0.017916005277894522,-0.05952871101614261,0.10588152674028457,0.0012032424801925639
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.2,0.0677919146129438,-0.04578502179331874,0.20588683148129516,0.004707160889201517
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.3,0.16694057031104978,-0.019276733699930323,0.32125846917143974,0.011591590647288347
plannerC_fde_truth,mono,best_dE_metric (E1_fn_only) [scene-z],0.5,0.08395403858325028,-0.1521381503045983,0.2847257187909051,0.005829384951965002
plannerC_fde_truth,mono,multimetric_dE_oracle [scene-z],0.1,-0.009800274430407162,-0.08131767016991864,0.057729288454029935,-0.0006581883812436944
plannerC_fde_truth,mono,multimetric_dE_oracle [scene-z],0.2,-0.05170799205279494,-0.14858913823321382,0.03577955017789474,-0.0035903667751491157
plannerC_fde_truth,mono,multimetric_dE_oracle [scene-z],0.3,-0.026514442706810717,-0.14667495462286959,0.08417069995482696,-0.0018410417882583855
plannerC_fde_truth,mono,multimetric_dE_oracle [scene-z],0.5,0.03332130657473642,-0.12356511111171842,0.15690383141862096,0.0023136793226923385
plannerC_fde_truth,mono,PKL_gain [scene-z],0.1,0.22401587168435763,0.07739627139540182,0.34985692440463245,0.015044950527033025
plannerC_fde_truth,mono,PKL_gain [scene-z],0.2,0.2877568487953468,0.14725712468889465,0.4156773687960948,0.01998052115776514
plannerC_fde_truth,mono,PKL_gain [scene-z],0.3,0.31428023175095726,0.16780317758616523,0.4328552206284649,0.021822183716062697
plannerC_fde_truth,mono,PKL_gain [scene-z],0.5,0.30462800730601186,0.14297799152955457,0.43995485867683704,0.02115197734026627
plannerC_fde_truth,mono,TIP_gain [scene-z],0.1,0.15804699894582688,0.0149343367355472,0.301931338779427,0.01061446790447233
plannerC_fde_truth,mono,TIP_gain [scene-z],0.2,0.257372257260524,0.1125696017965126,0.40264100566966365,0.017870753913047537
plannerC_fde_truth,mono,TIP_gain [scene-z],0.3,0.27403783426889616,0.10586374266739527,0.4294453387259152,0.01902793545508953
plannerC_fde_truth,mono,TIP_gain [scene-z],0.5,0.2986372379905901,0.13623961130114273,0.4874712636021975,0.020736005683782067
