sample_token,tip_cheap,tip_full,G_TIP
00efc10ef0e3438480dc7ac6d0df60b2,-0.006301334127783775,-0.006301334127783775,0.0
00fd7d81fe4a4ea684e14ed50d5a37b8,-0.008577126078307629,-0.006259520072489977,0.0023176060058176517
0170ade2cf354eec9044a5993ba1c7ee,-0.0010135609190911055,-0.0010135609190911055,0.0
0199de548b04496da4b8bef9c6951ab9,-0.03044161945581436,-0.01282107550650835,0.01762054394930601
01d0f2b18e56473d872fc2f36e99d908,-0.08409804105758667,-0.08798752725124359,-0.0038894861936569214
021f100a552c4ad894918f998d0eb4b0,-0.0024399994872510433,-0.0024399994872510433,0.0
022185f5d8fe463590f4963c820513a6,-0.17684976756572723,-0.17078134417533875,0.006068423390388489
023c4df2d451409881d8e6ea82f14704,-0.02882114052772522,-0.02520104870200157,0.003620091825723648
02663984599f4982809698103440bc6a,-0.00838821567595005,-0.009112253785133362,-0.0007240381091833115
02b77820e04f4624aa31597716f9f886,-0.0055280402302742004,-0.0055280402302742004,0.0
03298f08b51b40f2bf78400cb92975aa,-0.0032594441436231136,-0.0032594441436231136,0.0
035db40dd3384262bf0adc563d86bd3a,-0.003819636069238186,-0.003819636069238186,0.0
03fccaffb14a45b398aae06a636e51b1,-0.003968990407884121,-0.003968990407884121,0.0
0503c1c5e89b423f964322fa046b2824,-0.006259159184992313,-0.007766764611005783,-0.0015076054260134697
0535c443366c403288dcf15cb56fc4d6,-0.004674845840781927,-0.007073379121720791,-0.0023985332809388638
056f20ab990f40cd875233deeeb11d5c,-0.003121797926723957,-0.004303669091314077,-0.0011818711645901203
057db3b976d2449781b5e281b11db22c,-0.03305869922041893,-0.03305869922041893,0.0
058a48f541de490f83c729817bb3a724,-0.04456841200590134,-0.04456841200590134,0.0
05e3ef4be3694a318f401f275ccd3390,-0.05005170404911041,-0.031532589346170425,0.018519114702939987
06cb58f2250844178023fce182fee869,-0.0033031441271305084,-0.004435951821506023,-0.001132807694375515
071d9eda004d43b8975015fc4c66695a,-0.002890894189476967,-0.002657622564584017,0.00023327162489295006
075b7e583bec42a8ad2d9a902606bec5,-0.06456310302019119,-0.0686187893152237,-0.004055686295032501
0766b067db7e4c44be9b6a9d6d4ca9c1,-0.0060529266484081745,-0.005968035198748112,8.489144966006279e-05
07900d5585594008b24500c059f30677,-0.000883373839315027,-0.000883373839315027,0.0
080571d24642475e9b895fe72fa0ccfc,-0.03306547924876213,-0.02904517389833927,0.004020305350422859
0874cd8e6c714fbdb6a970cfc8d477c5,-0.021756991744041443,-0.007216700352728367,0.014540291391313076
0982b4c9783041e0af7db20da8cddd1c,-0.01041357684880495,-0.01041357684880495,0.0
