unc_dist,hi_seq,hi_frame,hi_value,hi_crit,hi_conf_mean,hi_ent_sum,lo_seq,lo_frame,lo_value,lo_crit,lo_conf_mean,lo_ent_sum
0.03866356978609103,0007,407,1.24638367007217,3.139935733532777,0.656249463558197,1.034265160560608,0011,11,0.025475906613867894,1.300631288636758,0.6655389666557312,1.0533943176269531
0.05567541165844479,0011,157,0.5344951354358074,1.2858405948357878,0.5190300941467285,1.6728718280792236,0019,833,-0.6267408285653433,1.54164452118814,0.5080665946006775,1.4281859397888184
0.0,0010,270,1.0868203760953918,0.0,0.0,0.0,0009,303,0.0,0.0,0.0,0.0
0.0,0010,270,1.0868203760953918,0.0,0.0,0.0,0009,364,0.0,0.0,0.0,0.0
0.0,0010,270,1.0868203760953918,0.0,0.0,0.0,0009,350,0.0,0.0,0.0,0.0
0.0,0010,270,1.0868203760953918,0.0,0.0,0.0,0009,353,0.0,0.0,0.0,0.0
